Date,Open,High,Low,Close,Adj Close,Volume
2017-11-08,111.330002,113.250000,110.870003,113.150002,111.069435,2773600
2017-11-09,111.709999,112.599998,109.529999,111.120003,109.076767,2163000
2017-11-10,110.690002,111.480003,109.949997,110.410004,108.379829,1921700
2017-11-13,109.290001,110.900002,108.570000,110.300003,108.271843,1203200
2017-11-14,109.919998,111.739998,109.739998,111.209999,109.165100,1454000
2017-11-15,110.570000,110.570000,107.139999,108.889999,106.887779,2097600
2017-11-16,109.860001,110.669998,109.540001,110.059998,108.036247,1459900
2017-11-17,110.349998,110.620003,108.889999,110.000000,107.977364,1378400
2017-11-20,109.629997,110.540001,109.400002,109.790001,108.085648,1163000
2017-11-21,110.279999,111.080002,109.809998,110.250000,108.538506,1638200
2017-11-22,110.190002,110.250000,108.480003,108.540001,106.855064,1536800
2017-11-24,108.669998,109.849998,108.419998,109.750000,108.046272,617000
2017-11-27,109.199997,109.209999,107.139999,107.220001,105.555550,1726600
2017-11-28,107.430000,107.879997,106.230003,107.550003,105.880424,2073400
2017-11-29,107.199997,107.419998,103.379997,105.330002,103.694885,2878800
2017-11-30,105.470001,106.269997,104.279999,104.739998,103.114052,2817900
2017-12-01,103.699997,103.989998,99.720001,102.230003,100.643005,3225000
2017-12-04,102.949997,102.989998,98.230003,98.260002,96.734642,3761200
2017-12-05,97.709999,99.580002,95.360001,97.599998,96.084885,2932800
2017-12-06,95.150002,97.120003,93.050003,96.470001,94.972427,5397000
2017-12-07,98.150002,98.300003,95.129997,96.680000,95.179169,3576200
2017-12-08,97.940002,98.300003,95.790001,96.279999,94.785370,2493800
2017-12-11,96.160004,97.019997,95.879997,96.980003,95.474518,1937200
2017-12-12,96.239998,97.220001,95.010002,96.470001,94.972427,2638900
2017-12-13,97.070000,97.500000,95.589996,95.860001,94.371895,1977700
2017-12-14,95.510002,96.000000,93.599998,94.089996,92.629372,3553800
2017-12-15,94.510002,95.489998,93.580002,94.629997,93.160988,3952700
2017-12-18,95.000000,96.239998,94.629997,95.839996,94.352203,2593500
2017-12-19,95.830002,96.519997,95.300003,95.680000,94.194687,1837300
2017-12-20,96.459999,97.930000,95.879997,97.430000,95.917526,2096500
2017-12-21,98.000000,98.949997,97.320000,97.489998,95.976585,1960400
2017-12-22,97.639999,97.970001,96.800003,97.070000,95.563118,1510600
2017-12-26,94.190002,97.070000,93.599998,95.199997,93.722145,2378100
2017-12-27,95.269997,96.510002,95.129997,95.820000,94.332512,1420500
2017-12-28,96.449997,96.720001,95.970001,96.540001,95.041344,953600
2017-12-29,96.489998,96.709999,94.930000,94.949997,93.476013,1551600
2018-01-02,96.000000,98.500000,95.120003,98.430000,96.902000,2488200
2018-01-03,98.730003,100.489998,98.540001,99.930000,98.378716,2359400
2018-01-04,100.610001,100.959999,99.099998,100.769997,99.205673,1866000
2018-01-05,101.120003,102.080002,100.150002,101.230003,99.658546,1779400
2018-01-08,100.849998,101.760002,100.089996,101.250000,99.678223,1689300
2018-01-09,101.540001,101.800003,100.389999,100.680000,99.117081,1694400
2018-01-10,100.089996,100.480003,97.570000,98.599998,97.069351,2316000
2018-01-11,98.830002,100.430000,98.099998,99.919998,98.368866,1594500
2018-01-12,100.199997,101.620003,99.769997,101.209999,99.638840,1751000
2018-01-16,102.199997,103.110001,99.309998,99.860001,98.309799,2515900
2018-01-17,100.779999,102.510002,100.279999,102.190002,100.603638,2108900
2018-01-18,102.230003,103.709999,101.540001,102.290001,100.702080,1974900
2018-01-19,102.470001,102.470001,98.050003,99.199997,97.660042,3317600
2018-01-22,99.050003,99.139999,96.970001,98.720001,97.187508,2345200
2018-01-23,98.400002,100.730003,98.129997,99.370003,97.827408,3096600
2018-01-24,99.129997,100.150002,96.839996,97.129997,95.622169,3342300
2018-01-25,98.099998,98.320000,95.019997,95.050003,93.574478,2945100
2018-01-26,95.660004,97.410004,95.139999,97.349998,95.838768,2698400
2018-01-29,96.680000,97.570000,96.080002,97.099998,95.592636,2896000
2018-01-30,96.010002,99.959999,95.510002,97.209999,95.700935,3111100
2018-01-31,98.750000,99.099998,96.260002,97.209999,95.700935,3235600
2018-02-01,98.540001,103.910004,98.500000,103.150002,101.548729,5172400
2018-02-02,102.279999,102.489998,98.930000,98.959999,97.423767,3767700
2018-02-05,97.949997,99.720001,94.330002,94.680000,93.210213,5451800
2018-02-06,101.050003,106.739998,100.750000,104.559998,102.936844,8628600
2018-02-07,103.500000,104.389999,101.349998,101.349998,99.776665,3704700
2018-02-08,101.510002,103.309998,99.029999,99.040001,97.502533,3388600
2018-02-09,100.059998,103.330002,98.610001,102.639999,101.046646,3294900
2018-02-12,103.110001,105.000000,102.480003,104.099998,102.483978,3045400
2018-02-13,103.330002,104.199997,102.669998,103.580002,101.972054,1955100
2018-02-14,102.820000,105.099998,102.790001,104.650002,103.025452,2601400
2018-02-15,104.980003,104.980003,102.279999,104.370003,102.749802,2567300
2018-02-16,103.629997,105.169998,103.599998,104.110001,102.493828,2089100
2018-02-20,104.419998,107.790001,103.720001,106.410004,104.758125,2588700
2018-02-21,106.599998,107.400002,105.730003,106.000000,104.669250,1611100
2018-02-22,106.599998,107.500000,105.970001,107.260002,105.913437,2342700
2018-02-23,108.000000,108.349998,107.010002,108.230003,106.871262,1598800
2018-02-26,108.550003,110.449997,108.269997,110.389999,109.004135,1870900
2018-02-27,110.010002,112.279999,110.010002,110.300003,108.915268,1982200
2018-02-28,110.620003,111.180000,108.940002,109.250000,107.878448,2009000
2018-03-01,109.550003,109.620003,106.290001,106.589996,105.251831,2200000
2018-03-02,105.720001,109.720001,105.599998,109.139999,107.769829,1878000
2018-03-05,109.220001,111.559998,108.300003,111.480003,110.080460,2488900
2018-03-06,112.000000,112.099998,110.269997,111.849998,110.445808,1928500
2018-03-07,110.900002,112.330002,110.639999,111.540001,110.139702,1336000
2018-03-08,111.949997,111.949997,110.160004,111.440002,110.040955,1338500
2018-03-09,112.220001,114.050003,111.879997,113.559998,112.134338,1934700
2018-03-12,114.519997,115.980003,113.809998,115.160004,113.714256,2753500
2018-03-13,114.519997,115.980003,111.379997,112.000000,110.593925,2655200
2018-03-14,112.199997,112.199997,110.410004,111.940002,110.534676,1680100
2018-03-15,111.860001,112.160004,110.500000,111.290001,109.892845,1230900
2018-03-16,111.449997,111.910004,110.449997,110.629997,109.241119,2158300
2018-03-19,110.330002,110.980003,107.500000,109.330002,107.957443,1918000
2018-03-20,109.160004,109.330002,107.690002,109.070000,107.700706,1428600
2018-03-21,109.000000,110.320000,107.730003,108.470001,107.108238,1618500
2018-03-22,106.870003,108.580002,105.180000,105.239998,103.918793,1703000
2018-03-23,105.320000,105.500000,101.370003,101.410004,100.136879,2469200
2018-03-26,104.029999,105.000000,102.349998,104.930000,103.612686,2070900
2018-03-27,105.500000,105.540001,100.849998,101.519997,100.245483,1492100
2018-03-28,100.849998,102.690002,98.389999,98.870003,97.628761,2038100
2018-03-29,99.720001,101.239998,98.849998,100.260002,99.001312,2209300
2018-04-02,99.879997,99.879997,95.690002,96.529999,95.318146,1965200
2018-04-03,97.019997,98.139999,95.949997,97.629997,96.404327,2106400
2018-04-04,95.620003,99.879997,95.589996,99.629997,98.379227,2267600
2018-04-05,99.900002,100.839996,98.089996,98.800003,97.559647,1194000
2018-04-06,97.660004,98.570000,95.220001,95.559998,94.360313,1778300
2018-04-09,96.529999,98.750000,95.970001,96.019997,94.814537,1535100
2018-04-10,98.129997,98.750000,96.529999,98.010002,96.779556,1265700
2018-04-11,97.550003,98.949997,97.099998,98.370003,97.135040,1206000
2018-04-12,98.830002,100.190002,98.510002,99.910004,98.655708,1779500
2018-04-13,100.629997,100.980003,98.150002,98.470001,97.233788,1236100
2018-04-16,98.860001,99.500000,97.269997,97.730003,96.503075,1837600
2018-04-17,98.339996,99.860001,97.879997,99.449997,98.201485,1338400
2018-04-18,99.209999,99.730003,97.919998,98.959999,97.717628,1330600
2018-04-19,97.220001,97.239998,93.730003,93.879997,92.701408,3228700
2018-04-20,93.370003,93.699997,90.379997,91.180000,90.035309,5078600
2018-04-23,91.500000,91.779999,88.470001,88.639999,87.527191,2737300
2018-04-24,88.470001,89.660004,86.860001,87.769997,86.668114,2627800
2018-04-25,87.900002,88.739998,86.309998,87.809998,86.707603,2541600
2018-04-26,88.900002,89.650002,87.919998,88.400002,87.290199,2242700
2018-04-27,88.769997,89.029999,86.940002,87.080002,85.986771,1415300
2018-04-30,87.080002,88.459999,86.129997,86.760002,85.670792,2255400
2018-05-01,86.790001,91.029999,86.750000,90.900002,89.758820,3833800
2018-05-02,93.099998,93.750000,90.660004,91.360001,90.213051,2894100
2018-05-03,90.500000,92.980003,89.529999,92.250000,91.091866,3350700
2018-05-04,89.830002,96.279999,88.000000,96.199997,94.992279,4731700
2018-05-07,96.269997,96.449997,92.470001,95.339996,94.143074,3618200
2018-05-08,95.419998,96.790001,95.300003,96.620003,95.407013,2331400
2018-05-09,96.709999,96.980003,94.500000,95.550003,94.350449,2291100
2018-05-10,95.910004,97.169998,95.800003,97.070000,95.851364,1925400
2018-05-11,96.879997,97.730003,96.570000,97.010002,95.792114,1853500
2018-05-14,98.099998,100.199997,97.650002,99.019997,97.776878,1678900
2018-05-15,98.309998,98.330002,97.129997,97.889999,96.661064,2560200
2018-05-16,98.419998,98.879997,97.930000,98.839996,97.599136,1467000
2018-05-17,98.419998,100.099998,98.300003,99.709999,98.458214,1743600
2018-05-18,98.309998,99.180000,97.849998,98.489998,97.253532,2068800
2018-05-21,99.650002,100.370003,98.199997,98.849998,97.927185,2017400
2018-05-22,99.410004,101.290001,99.160004,100.040001,99.106071,1549700
2018-05-23,99.339996,100.080002,98.839996,100.059998,99.125885,1502700
2018-05-24,100.180000,100.480003,99.080002,99.580002,98.650368,1816900
2018-05-25,99.540001,100.709999,99.540001,100.370003,99.432999,1208300
2018-05-29,99.669998,100.699997,98.589996,99.440002,98.511681,1833900
2018-05-30,100.010002,100.550003,98.699997,99.779999,98.848503,1558000
2018-05-31,99.379997,99.650002,98.540001,98.610001,97.689423,2292000
2018-06-01,99.279999,101.000000,98.599998,100.970001,100.027390,1343400
2018-06-04,100.720001,100.959999,99.500000,100.349998,99.413185,1865600
2018-06-05,100.730003,101.260002,99.070000,99.510002,98.581024,2105600
2018-06-06,99.790001,100.379997,98.820000,100.309998,99.373550,1797200
2018-06-07,100.470001,104.199997,100.209999,102.489998,101.533203,2594700
2018-06-08,99.070000,100.349998,98.180000,99.809998,98.878220,3094200
2018-06-11,99.809998,100.260002,99.110001,99.660004,98.729622,1239100
2018-06-12,99.989998,101.129997,99.300003,100.879997,99.938232,1560400
2018-06-13,101.099998,101.629997,100.309998,100.440002,99.502342,1731100
2018-06-14,100.820000,102.279999,100.540001,101.970001,101.018059,1322200
2018-06-15,101.860001,102.779999,100.389999,102.699997,101.741241,2158100
2018-06-18,102.150002,102.309998,100.360001,101.099998,100.156181,1951900
2018-06-19,99.190002,100.599998,98.419998,99.440002,98.511681,1847600
2018-06-20,100.230003,100.860001,99.930000,100.029999,99.096161,1422100
2018-06-21,100.349998,100.570000,98.790001,98.860001,97.937096,1074700
2018-06-22,99.760002,100.029999,98.070000,98.550003,97.629990,2301900
2018-06-25,97.959999,98.150002,95.809998,97.379997,96.470901,1965600
2018-06-26,97.489998,98.860001,96.870003,97.800003,96.886993,1732100
2018-06-27,98.290001,98.919998,95.940002,96.010002,95.113693,1462300
2018-06-28,95.989998,97.040001,95.330002,96.559998,95.658554,1283400
2018-06-29,96.839996,97.809998,96.589996,96.650002,95.747726,1616200
2018-07-02,95.459999,97.199997,95.050003,97.059998,96.153893,2029100
2018-07-03,97.199997,97.860001,95.300003,95.459999,94.568825,1060600
2018-07-05,96.500000,99.750000,96.500000,99.660004,98.729622,2248500
2018-07-06,99.419998,100.449997,98.589996,100.129997,99.195236,1438400
2018-07-09,100.510002,100.639999,99.269997,100.430000,99.492432,994200
2018-07-10,100.459999,102.099998,100.139999,101.639999,100.691139,1217500
2018-07-11,100.379997,101.019997,98.389999,98.550003,97.629990,1252400
2018-07-12,99.650002,100.260002,97.889999,99.820000,98.888130,1762300
2018-07-13,99.650002,100.230003,99.019997,99.599998,98.670181,1118400
2018-07-16,99.900002,100.620003,99.110001,99.760002,98.828690,1476300
2018-07-17,98.940002,101.730003,98.930000,101.690002,100.740669,1942000
2018-07-18,101.970001,102.900002,101.349998,102.029999,101.077492,2163100
2018-07-19,101.970001,102.889999,100.720001,102.480003,101.523300,2113800
2018-07-20,103.250000,103.949997,96.500000,96.989998,96.084541,7018900
2018-07-23,96.660004,96.930000,93.809998,96.440002,95.539680,3257600
2018-07-24,97.320000,97.400002,94.300003,94.470001,93.588074,2330400
2018-07-25,94.239998,95.209999,92.720001,94.820000,93.934807,2559300
2018-07-26,94.779999,95.570000,94.000000,95.470001,94.578735,1829800
2018-07-27,96.000000,96.599998,94.690002,95.199997,94.311256,1704300
2018-07-30,95.160004,95.410004,93.919998,94.430000,93.548447,1199500
2018-07-31,95.089996,95.709999,94.040001,94.580002,93.697044,1176400
2018-08-01,95.360001,95.900002,94.320000,94.639999,93.756485,1459000
2018-08-02,93.650002,95.809998,92.900002,95.620003,94.727341,1219800
2018-08-03,95.660004,95.919998,94.959999,95.610001,94.717438,1278700
2018-08-06,94.050003,95.139999,93.000000,95.089996,94.578178,1742200
2018-08-07,95.419998,96.110001,95.040001,96.070000,95.552910,1345900
2018-08-08,96.059998,96.250000,95.389999,95.419998,94.906410,1062000
2018-08-09,95.190002,95.220001,94.160004,94.330002,93.822281,1731100
2018-08-10,93.470001,93.739998,92.239998,93.089996,92.588943,2565600
2018-08-13,93.580002,94.300003,93.070000,93.809998,93.305077,1563000
2018-08-14,94.029999,94.250000,92.620003,92.720001,92.220940,1437300
2018-08-15,91.930000,92.120003,90.580002,91.610001,91.116920,1698800
2018-08-16,92.300003,92.489998,91.059998,91.410004,90.917999,1400600
2018-08-17,90.660004,92.029999,89.099998,91.849998,91.355621,1755000
2018-08-20,91.910004,91.970001,90.580002,90.980003,90.490311,1102800
2018-08-21,91.160004,92.910004,91.139999,92.690002,92.191109,1358100
2018-08-22,92.279999,92.889999,91.510002,92.730003,92.230888,914000
2018-08-23,92.519997,93.470001,92.160004,92.309998,91.813148,904400
2018-08-24,93.010002,93.290001,92.339996,92.989998,92.489487,1416500
2018-08-27,93.209999,94.379997,92.820000,93.620003,93.116104,1381100
2018-08-28,93.940002,94.320000,92.839996,93.580002,93.076317,1156900
2018-08-29,93.769997,93.769997,92.800003,93.019997,92.519325,1399400
2018-08-30,92.879997,93.099998,91.489998,91.489998,90.997559,1694200
2018-08-31,91.349998,91.930000,90.980003,91.300003,90.808586,1749600
2018-09-04,91.120003,91.610001,89.690002,90.000000,89.515579,2133000
2018-09-05,89.800003,89.959999,88.900002,89.750000,89.266930,2438200
2018-09-06,89.790001,90.930000,88.449997,88.660004,88.182800,2226100
2018-09-07,88.510002,89.269997,87.330002,87.480003,87.009148,2531000
2018-09-10,87.550003,88.000000,86.660004,87.160004,86.690872,2382700
2018-09-11,86.650002,86.959999,84.699997,85.830002,85.368027,2892700
2018-09-12,85.089996,85.309998,83.050003,84.370003,83.915886,2418700
2018-09-13,85.000000,87.599998,84.870003,87.209999,86.740601,2907100
2018-09-14,87.540001,89.230003,87.129997,87.730003,87.257805,2135100
2018-09-17,87.089996,88.059998,86.080002,86.220001,85.755928,1913800
2018-09-18,86.260002,87.190002,86.260002,86.809998,86.342751,1547800
2018-09-19,87.790001,89.209999,86.900002,88.860001,88.381721,2304200
2018-09-20,89.599998,92.110001,89.449997,91.610001,91.116920,3401100
2018-09-21,91.360001,92.540001,90.769997,92.169998,91.673904,3894000
2018-09-24,91.739998,93.620003,90.699997,93.180000,92.678467,1780200
2018-09-25,93.040001,93.300003,91.250000,91.730003,91.236275,2022900
2018-09-26,90.750000,91.410004,89.800003,90.040001,89.555367,1779000
2018-09-27,90.279999,90.730003,89.620003,89.940002,89.455910,1051600
2018-09-28,89.699997,90.820000,88.910004,90.709999,90.221764,1108400
2018-10-01,91.279999,92.160004,90.800003,91.449997,90.957771,1182600
2018-10-02,91.260002,93.019997,91.260002,91.879997,91.385460,1076500
2018-10-03,92.320000,93.070000,91.029999,92.449997,91.952393,1611000
2018-10-04,92.000000,92.010002,90.089996,91.050003,90.559937,1296600
2018-10-05,90.650002,90.870003,86.610001,87.550003,87.078773,2129300
2018-10-08,87.239998,87.940002,86.360001,87.570000,87.098663,1137300
2018-10-09,87.699997,88.699997,87.300003,88.519997,88.043549,1084600
2018-10-10,87.290001,87.349998,84.790001,84.800003,84.343575,2699500
2018-10-11,84.669998,87.110001,84.430000,85.260002,84.801094,2011500
2018-10-12,87.239998,87.730003,85.910004,87.209999,86.740601,1742100
2018-10-15,86.750000,88.070000,86.250000,87.050003,86.581467,1756400
2018-10-16,87.779999,88.970001,87.459999,88.699997,88.222580,1886400
2018-10-17,89.059998,89.269997,87.400002,88.379997,87.904297,1256300
2018-10-18,87.820000,88.000000,85.879997,86.230003,85.765877,1444500
2018-10-19,86.580002,87.470001,84.769997,85.160004,84.701637,1481600
2018-10-22,85.750000,86.500000,84.540001,85.199997,84.741417,1468400
2018-10-23,82.940002,84.889999,80.559998,84.320000,83.866158,2338900
2018-10-24,83.419998,83.419998,79.269997,79.389999,78.962692,2170500
2018-10-25,80.660004,82.430000,80.019997,81.860001,81.419395,1695300
2018-10-26,79.820000,82.169998,79.470001,81.080002,80.643593,1561700
2018-10-29,82.349998,83.599998,80.580002,81.849998,81.409447,1675400
2018-10-30,82.120003,84.860001,81.900002,84.660004,84.204330,1985100
2018-10-31,85.830002,87.430000,84.440002,86.760002,86.293022,2362200
2018-11-01,87.230003,90.410004,87.000000,89.489998,89.008324,1853300
2018-11-02,87.430000,87.980003,84.320000,85.269997,84.811035,2670000
2018-11-05,84.260002,84.339996,81.199997,83.000000,82.553261,2538700
2018-11-06,82.750000,84.120003,82.330002,82.639999,82.195198,2188800
2018-11-07,83.400002,83.570000,81.680000,82.650002,82.205147,3129500
2018-11-08,82.209999,84.309998,81.440002,83.400002,82.951111,2667800
2018-11-09,77.430000,79.889999,75.150002,76.660004,76.247391,8461500
2018-11-12,73.930000,75.800003,72.629997,72.839996,72.447945,5125300
2018-11-13,73.489998,74.650002,71.629997,72.080002,71.692039,3314800
2018-11-14,73.000000,73.379997,70.720001,71.279999,70.896339,3501700
2018-11-15,71.099998,73.379997,70.889999,73.139999,72.746330,3954400
2018-11-16,72.300003,73.580002,72.089996,72.949997,72.557350,2481900
2018-11-19,72.169998,72.709999,70.570000,70.760002,70.379143,2516200
2018-11-20,68.800003,70.080002,68.580002,69.410004,69.036407,3886800
2018-11-21,70.330002,70.959999,69.540001,70.320000,69.941505,2392400
2018-11-23,69.570000,71.220001,69.519997,70.599998,70.220001,964400
2018-11-26,71.370003,71.910004,70.000000,70.949997,70.949997,2504400
2018-11-27,70.250000,71.599998,69.830002,70.669998,70.669998,2621400
2018-11-28,71.660004,72.220001,70.059998,72.180000,72.180000,2303400
2018-11-29,71.690002,72.750000,71.139999,71.230003,71.230003,2238400
2018-11-30,71.379997,72.900002,70.470001,72.769997,72.769997,2884200
2018-12-03,74.930000,74.949997,73.230003,73.459999,73.459999,2538100
2018-12-04,72.809998,73.419998,70.690002,70.760002,70.760002,2712500
2018-12-06,69.110001,70.690002,69.019997,70.610001,70.610001,2642400
2018-12-07,70.320000,70.790001,67.379997,67.570000,67.570000,2293800
2018-12-10,66.199997,67.750000,65.809998,67.440002,67.440002,2612100
2018-12-11,68.769997,70.019997,68.019997,68.519997,68.519997,2482600
2018-12-12,69.550003,70.470001,68.699997,69.309998,69.309998,2654200
2018-12-13,69.910004,70.430000,69.279999,69.620003,69.620003,1652100
2018-12-14,68.760002,70.000000,68.389999,68.690002,68.690002,1666400
2018-12-17,68.500000,70.400002,68.050003,68.430000,68.430000,1792200
2018-12-18,68.919998,70.529999,68.570000,68.760002,68.760002,1664000
2018-12-19,68.370003,69.330002,65.760002,66.360001,66.360001,1968900
2018-12-20,66.000000,67.410004,64.470001,65.639999,65.639999,2206500
2018-12-21,66.300003,67.500000,63.910000,64.489998,64.489998,4037300
2018-12-24,63.820000,65.510002,62.709999,62.779999,62.779999,1305600
2018-12-26,63.490002,66.800003,62.740002,66.709999,66.709999,1800200
2018-12-27,65.489998,67.779999,65.389999,67.720001,67.720001,1475400
2018-12-28,67.870003,68.410004,66.809998,67.220001,67.220001,1640400
2018-12-31,67.800003,68.059998,66.379997,67.019997,67.019997,1311000
2019-01-02,65.860001,68.949997,65.750000,67.959999,67.959999,1850900
2019-01-03,64.800003,65.260002,60.119999,60.720001,60.720001,4701900
2019-01-04,61.160000,64.650002,61.160000,63.630001,63.630001,4067800
2019-01-07,63.049999,65.650002,62.910000,64.489998,64.489998,2134400
2019-01-08,64.949997,65.500000,63.759998,65.190002,65.190002,2213900
2019-01-09,65.910004,68.500000,65.800003,67.690002,67.690002,3456100
2019-01-10,67.500000,69.400002,67.300003,68.589996,68.589996,2271800
2019-01-11,68.309998,70.919998,68.010002,70.019997,70.019997,2484100
2019-01-14,69.660004,69.660004,68.300003,68.349998,68.349998,1628700
2019-01-15,68.660004,69.110001,68.129997,68.449997,68.449997,1162500
2019-01-16,68.449997,69.809998,68.330002,68.800003,68.800003,1593100
2019-01-17,68.279999,69.709999,67.120003,69.029999,69.029999,1559000
2019-01-18,69.300003,70.660004,68.800003,70.070000,70.070000,2464400
2019-01-22,69.720001,69.820000,68.430000,68.900002,68.900002,2090900
