Date,Open,High,Low,Close,Adj Close,Volume
2016-06-09,65.080002,67.870003,65.080002,67.430000,64.942917,254800
2016-06-10,67.010002,67.220001,64.809998,64.989998,62.592907,368400
2016-06-13,64.989998,65.459999,64.440002,64.669998,62.284706,113400
2016-06-14,64.339996,66.519997,64.339996,65.639999,63.218933,115600
2016-06-15,65.800003,65.889999,64.139999,64.209999,61.841675,107100
2016-06-16,64.110001,66.389999,64.110001,65.809998,63.382664,133700
2016-06-17,65.830002,66.230003,64.230003,64.699997,62.313602,166000
2016-06-20,65.760002,66.849998,65.580002,66.370003,63.922009,116200
2016-06-21,66.680000,68.360001,66.680000,67.419998,64.933281,170400
2016-06-22,68.480003,68.820000,66.239998,66.370003,63.922009,114200
2016-06-23,66.500000,66.910004,65.690002,66.220001,63.777538,101100
2016-06-24,64.320000,66.080002,64.320000,65.070000,62.669956,219400
2016-06-27,64.779999,65.800003,64.410004,65.610001,63.190037,111700
2016-06-28,65.980003,66.610001,65.489998,65.489998,63.074463,91200
2016-06-29,66.029999,66.669998,65.500000,65.900002,63.469341,142000
2016-06-30,66.139999,67.720001,66.139999,67.000000,64.528770,215400
2016-07-01,67.000000,67.220001,65.620003,66.440002,63.989429,170200
2016-07-05,66.110001,67.150002,65.970001,66.709999,64.249466,118200
2016-07-06,66.389999,67.000000,66.010002,66.300003,63.854591,83500
2016-07-07,66.669998,67.089996,65.820000,66.029999,63.594543,82600
2016-07-08,66.449997,67.250000,65.980003,66.940002,64.470978,103000
2016-07-11,67.099998,68.300003,66.879997,67.169998,64.692497,178300
2016-07-12,67.389999,67.389999,66.129997,66.550003,64.095367,82600
2016-07-13,66.750000,67.480003,66.129997,67.000000,64.528770,106600
2016-07-14,67.180000,67.180000,66.089996,66.150002,63.710121,60700
2016-07-15,66.559998,66.730003,65.790001,66.120003,63.681225,68500
2016-07-18,66.250000,67.150002,65.959999,66.019997,63.584915,93300
2016-07-19,66.080002,67.129997,66.010002,66.599998,64.143524,54500
2016-07-20,66.720001,67.360001,66.199997,66.330002,63.883484,106300
2016-07-21,66.099998,66.260002,65.459999,65.820000,63.392300,38200
2016-07-22,65.930000,66.339996,65.919998,66.029999,63.594543,45600
2016-07-25,66.029999,66.809998,65.500000,66.639999,64.182045,77400
2016-07-26,66.599998,67.120003,65.930000,66.290001,63.844959,53000
2016-07-27,66.099998,66.209999,65.279999,65.790001,63.363403,86700
2016-07-28,65.529999,66.279999,65.239998,65.860001,63.430817,82100
2016-07-29,65.769997,66.610001,65.529999,65.779999,63.353767,125800
2016-08-01,65.839996,66.180000,65.169998,65.510002,63.093731,128300
2016-08-02,65.599998,65.910004,65.279999,65.349998,62.939629,62100
2016-08-03,65.180000,65.989998,64.910004,65.989998,63.556019,76500
2016-08-04,65.830002,66.550003,65.169998,65.400002,62.987789,71000
2016-08-05,65.669998,66.019997,65.449997,65.550003,63.132252,82400
2016-08-08,65.279999,65.650002,64.930000,65.199997,62.795158,64200
2016-08-09,61.200001,64.419998,58.560001,62.610001,60.300694,253800
2016-08-10,62.599998,62.599998,60.709999,61.740002,59.462780,83300
2016-08-11,62.169998,62.180000,60.830002,61.419998,59.154579,100600
2016-08-12,61.570000,62.139999,61.349998,61.799999,59.520569,52600
2016-08-15,62.169998,62.320000,61.090000,61.380001,59.116058,114600
2016-08-16,61.619999,62.119999,60.619999,60.799999,58.557449,149100
2016-08-17,60.599998,60.880001,59.610001,59.639999,57.440239,140800
2016-08-18,59.540001,60.400002,59.450001,60.090000,57.873638,113700
2016-08-19,60.080002,60.939999,59.369999,60.220001,57.998844,215400
2016-08-22,59.990002,62.000000,59.830002,61.279999,59.019741,155100
2016-08-23,61.560001,61.750000,61.200001,61.240002,58.981224,61600
2016-08-24,61.389999,61.389999,60.169998,60.480000,58.249252,73200
2016-08-25,60.119999,60.450001,59.669998,60.060001,57.844749,91700
2016-08-26,60.560001,63.160000,60.060001,60.790001,58.547821,260500
2016-08-29,60.509998,61.369999,60.029999,60.919998,58.673027,126900
2016-08-30,60.990002,61.560001,58.709999,59.070000,56.891262,233300
2016-08-31,58.980000,59.540001,57.650002,58.950001,56.775684,225300
2016-09-01,58.950001,59.380001,57.380001,58.779999,56.611958,168700
2016-09-02,59.169998,59.630001,58.450001,59.419998,57.228352,82400
2016-09-06,59.470001,59.849998,58.400002,59.490002,57.295773,121700
2016-09-07,61.419998,69.500000,61.139999,68.730003,66.194962,1389500
2016-09-08,69.050003,70.620003,67.010002,69.680000,67.109924,508400
2016-09-09,69.690002,71.480003,67.529999,67.610001,65.116264,500400
2016-09-12,67.769997,69.239998,66.300003,68.040001,65.530411,387900
2016-09-13,67.570000,68.309998,66.980003,67.199997,64.721390,261600
2016-09-14,66.480003,69.360001,66.480003,69.230003,66.676521,243500
2016-09-15,68.470001,70.230003,68.470001,69.129997,66.580200,135200
2016-09-16,69.309998,70.419998,68.900002,69.779999,67.206230,409600
2016-09-19,69.570000,70.970001,69.139999,69.169998,66.618729,131000
2016-09-20,69.330002,69.680000,67.959999,68.070000,65.559303,169500
2016-09-21,68.419998,68.440002,66.599998,67.669998,65.174057,226700
2016-09-22,68.000000,68.559998,67.379997,67.790001,65.289635,155700
2016-09-23,67.989998,68.169998,67.120003,67.230003,64.750290,103700
2016-09-26,67.139999,67.599998,66.779999,66.910004,64.442101,172300
2016-09-27,67.419998,67.980003,66.360001,67.010002,64.538406,148500
2016-09-28,66.870003,67.790001,66.169998,66.320000,63.873848,158000
2016-09-29,66.260002,66.889999,65.750000,65.779999,63.353767,135600
2016-09-30,66.050003,66.370003,65.110001,65.430000,63.016678,127200
2016-10-03,65.279999,65.830002,64.989998,65.610001,63.190037,144000
2016-10-04,65.779999,65.959999,64.830002,64.889999,62.496593,88500
2016-10-05,65.099998,65.529999,64.860001,65.080002,62.679585,189200
2016-10-06,64.959999,65.169998,64.510002,64.879997,62.486965,77300
2016-10-07,64.830002,65.059998,63.900002,64.269997,61.899460,102200
2016-10-10,64.449997,64.800003,64.099998,64.449997,62.072823,128600
2016-10-11,64.250000,64.849998,63.450001,63.650002,61.302330,86700
2016-10-12,63.950001,64.500000,63.549999,64.099998,61.735733,199600
2016-10-13,64.099998,64.099998,63.200001,63.549999,61.206020,209300
2016-10-14,63.849998,64.500000,63.299999,63.450001,61.109707,87400
2016-10-17,63.500000,64.699997,63.180000,64.449997,62.072823,112700
2016-10-18,64.849998,64.849998,63.500000,63.650002,61.302330,70200
2016-10-19,63.849998,63.849998,62.849998,62.950001,60.628155,84200
2016-10-20,62.650002,63.299999,61.700001,61.750000,59.472416,95100
2016-10-21,61.349998,62.099998,60.549999,62.000000,59.713188,118900
2016-10-24,61.849998,63.099998,61.740002,62.650002,60.339218,92300
2016-10-25,62.700001,62.750000,61.200001,61.299999,59.039009,92600
2016-10-26,61.299999,62.080002,60.900002,61.049999,58.798229,133800
2016-10-27,60.900002,63.369999,59.500000,59.900002,57.690651,117100
2016-10-28,60.000000,60.400002,59.099998,59.250000,57.064621,117300
2016-10-31,59.150002,59.330002,58.700001,59.150002,56.968311,133400
2016-11-01,59.200001,59.900002,58.830002,59.049999,56.871998,122900
2016-11-02,59.200001,59.599998,58.650002,59.099998,56.920151,99600
2016-11-03,59.349998,59.349998,58.349998,58.500000,56.342285,80900
2016-11-04,58.599998,59.599998,58.049999,59.150002,56.968311,158200
2016-11-07,59.650002,61.450001,59.549999,61.349998,59.087162,148000
2016-11-08,61.450001,62.400002,61.000000,61.700001,59.424255,186600
2016-11-09,60.700001,61.799999,59.009998,61.400002,59.135323,226400
2016-11-10,61.700001,61.900002,59.750000,61.299999,59.039009,106700
2016-11-11,63.150002,65.150002,62.250000,64.349998,61.976513,304500
2016-11-14,65.300003,65.449997,64.050003,64.599998,62.217289,181200
2016-11-15,63.650002,65.099998,63.250000,64.949997,63.438194,135300
2016-11-16,64.949997,66.900002,64.900002,66.349998,64.805603,180200
2016-11-17,66.599998,67.500000,65.449997,65.650002,64.121902,196400
2016-11-18,65.750000,66.199997,64.849998,64.949997,63.438194,237100
2016-11-21,64.599998,64.650002,61.599998,61.750000,60.312683,310100
2016-11-22,62.000000,62.849998,58.950001,59.200001,57.822033,445300
2016-11-23,58.950001,59.200001,55.049999,55.849998,54.550011,891400
2016-11-25,56.099998,56.700001,55.849998,56.549999,55.233715,236000
2016-11-28,56.349998,57.250000,55.580002,55.900002,54.598850,271100
2016-11-29,55.700001,56.049999,55.049999,55.200001,53.915142,241800
2016-11-30,55.049999,55.450001,53.849998,53.950001,52.694237,280200
2016-12-01,53.950001,54.200001,51.400002,53.650002,52.401218,567900
2016-12-02,54.200001,55.099998,52.450001,53.849998,52.596561,627100
2016-12-05,54.200001,56.950001,54.049999,56.150002,54.843029,447900
2016-12-06,56.450001,56.599998,55.150002,56.349998,55.038368,347400
2016-12-07,56.200001,56.950001,55.500000,56.700001,55.380226,282800
2016-12-08,56.750000,57.799999,55.700001,57.750000,56.405785,200700
2016-12-09,58.000000,59.200001,57.380001,58.549999,57.187164,145700
2016-12-12,58.299999,58.799999,57.700001,58.599998,57.236000,139600
2016-12-13,58.750000,59.150002,57.250000,57.549999,56.210438,163100
2016-12-14,57.349998,57.900002,56.849998,57.349998,56.015095,122900
2016-12-15,59.250000,59.250000,57.950001,58.200001,56.845310,193200
2016-12-16,58.500000,58.900002,57.200001,57.799999,56.454620,460200
2016-12-19,58.049999,58.500000,55.900002,56.200001,54.891865,400100
2016-12-20,59.150002,66.650002,59.049999,65.050003,63.535873,733100
2016-12-21,66.199997,66.849998,62.950001,63.500000,62.021946,391200
2016-12-22,63.299999,64.500000,62.549999,62.950001,61.484749,226300
2016-12-23,63.099998,64.300003,63.000000,63.900002,62.412636,143000
2016-12-27,64.099998,64.580002,61.750000,61.750000,60.312683,236200
2016-12-28,61.599998,61.700001,60.750000,61.299999,59.873154,139100
2016-12-29,61.500000,61.900002,61.000000,61.349998,59.921989,97000
2016-12-30,61.299999,61.500000,60.700001,61.400002,59.970829,116200
2017-01-03,61.599998,61.980000,60.799999,61.400002,59.970829,248000
2017-01-04,61.450001,62.950001,61.150002,62.650002,61.191734,151000
2017-01-05,62.450001,62.450001,60.950001,61.299999,59.873154,123700
2017-01-06,61.500000,61.500000,59.049999,59.049999,57.675526,120900
2017-01-09,59.000000,60.950001,58.299999,59.799999,58.408070,263500
2017-01-10,60.000000,60.150002,58.830002,59.900002,58.505745,318200
2017-01-11,60.099998,60.500000,59.150002,59.400002,58.017380,170300
2017-01-12,59.349998,59.650002,58.750000,59.049999,57.675526,156700
2017-01-13,59.299999,61.200001,58.650002,58.900002,57.529022,193200
2017-01-17,58.799999,59.150002,58.049999,58.500000,57.138329,141700
2017-01-18,58.500000,58.599998,57.500000,58.250000,56.894146,112000
2017-01-19,58.250000,58.349998,57.049999,57.099998,55.770916,110900
2017-01-20,56.950001,57.750000,56.299999,57.650002,56.308113,190700
2017-01-23,57.549999,57.580002,56.700001,57.049999,55.722080,111400
2017-01-24,57.049999,57.349998,56.779999,56.900002,55.575573,99500
2017-01-25,57.000000,58.049999,57.000000,58.049999,56.698803,107200
2017-01-26,58.049999,58.049999,56.549999,56.650002,55.331390,144600
2017-01-27,56.599998,56.700001,54.900002,55.650002,54.354668,174500
2017-01-30,55.200001,55.650002,53.400002,55.400002,54.110489,336800
2017-01-31,55.150002,56.049999,54.549999,55.299999,54.012814,87300
2017-02-01,55.250000,55.900002,54.500000,54.849998,53.573284,121000
2017-02-02,54.799999,55.299999,54.549999,54.750000,53.475613,81100
2017-02-03,55.000000,57.400002,54.549999,57.349998,56.015095,250400
2017-02-06,57.500000,57.500000,55.950001,56.250000,54.940701,187200
2017-02-07,56.150002,56.750000,55.849998,56.349998,55.038368,102400
2017-02-08,56.150002,56.950001,55.450001,56.950001,55.624409,156700
2017-02-09,57.000000,57.450001,56.650002,56.950001,55.624409,143300
2017-02-10,57.150002,57.900002,57.099998,57.250000,55.917423,101800
2017-02-13,57.549999,57.549999,56.630001,56.799999,55.477898,73900
2017-02-14,56.799999,58.150002,56.549999,57.849998,56.503456,106600
2017-02-15,57.599998,57.700001,56.599998,56.950001,55.624409,175300
2017-02-16,57.150002,58.700001,56.549999,56.650002,55.331390,99400
2017-02-17,57.049999,58.099998,56.500000,57.900002,56.552296,106400
2017-02-21,58.150002,58.950001,57.599998,58.680000,57.314137,188700
2017-02-22,58.549999,58.750000,57.549999,58.150002,56.796474,262400
2017-02-23,58.150002,58.500000,57.599998,58.150002,56.796474,139600
2017-02-24,57.700001,58.400002,56.700001,57.349998,56.015095,226800
2017-02-27,57.299999,58.250000,56.849998,58.200001,56.845310,207500
2017-02-28,58.200001,58.200001,56.049999,56.400002,55.087208,316500
2017-03-01,56.799999,57.450001,55.900002,55.950001,54.647686,180500
2017-03-02,56.150002,56.150002,54.099998,54.250000,52.987255,251600
2017-03-03,54.299999,55.130001,52.500000,52.799999,51.571003,362100
2017-03-06,52.750000,52.830002,51.099998,51.200001,50.008247,309100
2017-03-07,50.349998,58.500000,48.750000,55.849998,54.550011,892900
2017-03-08,55.950001,55.950001,52.200001,54.799999,53.524448,508500
2017-03-09,55.000000,57.750000,54.700001,56.900002,55.575573,381100
2017-03-10,57.099998,57.849998,56.450001,57.099998,55.770916,342900
2017-03-13,56.950001,57.049999,55.650002,56.599998,55.282551,397700
2017-03-14,57.400002,59.599998,57.400002,58.500000,57.138329,427800
2017-03-15,58.700001,59.500000,57.000000,59.200001,57.822033,390000
2017-03-16,59.450001,61.150002,59.049999,61.000000,59.580135,342000
2017-03-17,60.650002,60.650002,58.299999,58.299999,56.942982,375000
2017-03-20,58.099998,59.549999,57.950001,59.500000,58.115051,207600
2017-03-21,59.549999,59.650002,57.450001,58.250000,56.894146,222900
2017-03-22,58.200001,58.250000,57.049999,57.900002,56.552296,208900
2017-03-23,57.849998,59.000000,57.650002,58.250000,56.894146,211600
2017-03-24,58.500000,59.099998,57.650002,58.700001,57.333675,250000
2017-03-27,58.650002,59.549999,58.299999,59.549999,58.163887,267500
2017-03-28,59.599998,59.950001,58.700001,59.299999,57.919704,176000
2017-03-29,59.400002,60.500000,59.200001,59.900002,58.505745,117700
2017-03-30,59.950001,60.150002,59.400002,60.150002,58.749924,174900
2017-03-31,60.099998,61.000000,60.080002,60.599998,59.189445,212700
2017-04-03,60.599998,61.250000,60.200001,60.349998,58.945267,179500
2017-04-04,60.200001,61.849998,59.110001,61.400002,59.970829,223700
2017-04-05,61.599998,63.000000,59.349998,61.950001,60.508022,267000
2017-04-06,61.950001,62.950001,61.549999,62.900002,61.435913,268800
2017-04-07,62.700001,63.299999,62.250000,62.700001,61.240570,176400
2017-04-10,62.750000,63.250000,61.599998,61.650002,60.215012,114800
2017-04-11,61.950001,62.150002,61.049999,62.099998,60.654530,239000
2017-04-12,62.400002,63.650002,62.400002,63.650002,62.168453,230200
2017-04-13,63.799999,64.150002,62.650002,63.700001,62.217289,343600
2017-04-17,63.799999,65.750000,63.799999,65.699997,64.170731,275600
2017-04-18,65.599998,66.000000,64.949997,65.349998,63.828888,149000
2017-04-19,65.500000,65.949997,64.930000,65.000000,63.487034,170500
2017-04-20,64.949997,65.550003,64.750000,65.349998,63.828888,156600
2017-04-21,65.150002,65.349998,64.849998,64.949997,63.438194,144400
2017-04-24,65.599998,65.750000,64.650002,64.849998,63.340523,204700
2017-04-25,65.050003,66.050003,65.050003,66.000000,64.463753,168800
2017-04-26,66.000000,66.300003,65.550003,66.199997,64.659096,137100
2017-04-27,66.300003,66.699997,66.000000,66.599998,65.049789,116700
2017-04-28,66.550003,66.800003,65.400002,65.599998,64.073059,180400
2017-05-01,65.949997,66.300003,64.949997,65.050003,63.535873,104600
2017-05-02,64.900002,65.500000,64.400002,65.449997,63.926559,109300
2017-05-03,65.250000,65.449997,64.199997,64.900002,63.389362,135400
2017-05-04,65.250000,65.900002,64.250000,64.849998,63.340523,158500
2017-05-05,64.949997,66.400002,64.699997,65.449997,63.926559,173500
2017-05-08,65.449997,66.550003,65.449997,66.050003,64.512589,101900
2017-05-09,66.050003,66.550003,66.000000,66.199997,64.659096,84700
2017-05-10,66.150002,67.449997,66.050003,67.300003,65.733498,97500
2017-05-11,67.000000,67.180000,65.699997,65.750000,64.219574,222900
2017-05-12,65.550003,65.800003,65.150002,65.529999,64.004692,77700
2017-05-15,65.349998,66.199997,65.150002,65.400002,63.877728,139200
2017-05-16,65.400002,65.400002,64.599998,64.900002,63.389362,76400
2017-05-17,64.599998,65.099998,64.500000,65.000000,63.487034,134900
2017-05-18,64.500000,65.449997,64.000000,64.430000,62.930298,152700
2017-05-19,64.300003,65.849998,64.150002,65.500000,63.975388,96400
2017-05-22,65.550003,66.449997,65.500000,66.400002,64.854446,82600
2017-05-23,66.550003,67.599998,66.080002,67.449997,65.880005,142800
2017-05-24,67.550003,68.949997,67.500000,68.150002,66.563713,149100
2017-05-25,68.250000,68.800003,67.750000,67.849998,66.270691,73600
2017-05-26,67.849998,68.949997,67.800003,68.449997,66.856720,86500
2017-05-30,68.400002,68.449997,67.750000,68.050003,66.466042,115800
2017-05-31,67.949997,68.349998,67.250000,67.699997,66.124184,107700
2017-06-01,67.599998,69.500000,67.500000,69.400002,67.784615,86400
2017-06-02,69.550003,70.800003,69.349998,70.300003,68.663673,92300
2017-06-05,70.300003,70.400002,68.900002,69.050003,67.442764,144300
2017-06-06,72.000000,74.699997,72.000000,73.050003,71.349663,435300
2017-06-07,73.650002,75.000000,70.349998,74.449997,72.717064,256400
2017-06-08,75.000000,75.949997,74.849998,75.449997,73.693787,186900
2017-06-09,75.849998,76.849998,75.349998,76.150002,74.377502,173000
2017-06-12,76.300003,76.800003,74.449997,74.699997,72.961243,206500
2017-06-13,74.800003,75.349998,74.150002,74.949997,73.205429,300900
2017-06-14,75.000000,75.550003,74.550003,74.699997,72.961243,131400
2017-06-15,74.150002,74.750000,72.699997,73.000000,71.300819,185300
2017-06-16,72.400002,73.300003,69.449997,70.500000,68.859016,441800
2017-06-19,70.599998,71.150002,69.400002,69.800003,68.175308,280600
2017-06-20,69.750000,71.500000,68.650002,68.900002,67.296249,182700
2017-06-21,68.800003,69.349998,68.650002,69.150002,67.540436,198000
2017-06-22,69.199997,69.599998,68.750000,69.300003,67.686943,146500
2017-06-23,69.300003,69.699997,69.000000,69.500000,67.882286,244700
2017-06-26,69.550003,70.400002,69.000000,69.050003,67.442764,156500
2017-06-27,68.949997,69.900002,68.599998,69.000000,67.393921,229600
2017-06-28,69.300003,70.000000,68.900002,69.500000,67.882286,175000
2017-06-29,69.400002,70.050003,68.550003,69.250000,67.638107,145900
2017-06-30,69.449997,69.750000,68.599998,69.050003,67.442764,211300
2017-07-03,69.599998,69.750000,68.830002,69.000000,67.393921,58300
2017-07-05,68.750000,69.250000,68.199997,68.849998,67.247414,103100
2017-07-06,68.449997,68.500000,67.150002,67.250000,65.684662,159600
2017-07-07,67.300003,68.000000,67.099998,67.699997,66.124184,109400
2017-07-10,67.550003,67.900002,65.750000,66.550003,65.000954,207300
2017-07-11,66.500000,68.349998,66.279999,67.650002,66.075356,152600
2017-07-12,68.150002,68.849998,68.150002,68.449997,66.856720,77600
2017-07-13,68.400002,68.480003,67.750000,68.349998,66.759056,66800
2017-07-14,68.250000,70.650002,68.250000,70.550003,68.907852,195400
2017-07-17,70.599998,71.000000,70.000000,70.300003,68.663673,169400
2017-07-18,70.099998,71.099998,70.050003,71.099998,69.445045,116300
2017-07-19,71.050003,73.500000,71.050003,73.050003,71.349663,210200
2017-07-20,73.050003,73.360001,72.599998,72.900002,71.203148,116600
2017-07-21,73.250000,74.099998,72.500000,73.500000,71.789185,159400
2017-07-24,73.550003,73.970001,73.000000,73.449997,71.740341,76100
2017-07-25,73.650002,73.949997,73.349998,73.500000,71.789185,110000
2017-07-26,73.250000,73.900002,73.199997,73.449997,71.740341,65400
2017-07-27,73.500000,73.750000,72.900002,73.349998,71.642670,98100
2017-07-28,73.300003,73.599998,72.300003,73.000000,71.300819,74700
2017-07-31,73.199997,74.650002,72.550003,74.050003,72.326385,111100
2017-08-01,74.050003,74.050003,73.050003,73.699997,71.984528,73900
2017-08-02,73.750000,73.949997,72.550003,73.500000,71.789185,68400
2017-08-03,73.849998,74.099998,73.099998,74.050003,72.326385,128500
2017-08-04,74.199997,74.430000,73.400002,73.849998,72.131035,74000
2017-08-07,73.900002,74.650002,72.949997,73.900002,72.179878,84000
2017-08-08,73.949997,73.949997,72.099998,72.150002,70.470604,58000
2017-08-09,72.150002,72.349998,71.400002,72.250000,70.568275,80600
2017-08-10,71.949997,72.500000,71.550003,72.050003,70.372932,84300
2017-08-11,72.349998,73.150002,72.349998,72.900002,71.203148,65300
2017-08-14,73.300003,74.349998,73.000000,74.150002,72.424057,61600
2017-08-15,74.099998,74.750000,73.449997,73.650002,71.935692,72900
2017-08-16,73.550003,74.050003,71.279999,71.949997,70.275253,145500
2017-08-17,71.900002,71.949997,69.400002,69.650002,68.028793,172300
2017-08-18,69.500000,70.750000,68.849998,70.650002,69.005524,172400
2017-08-21,70.500000,70.500000,69.400002,70.000000,68.370651,109600
2017-08-22,70.250000,70.430000,69.750000,70.000000,68.370651,71600
2017-08-23,69.800003,70.400002,69.550003,69.849998,68.224136,58100
2017-08-24,70.000000,70.029999,69.099998,69.300003,67.686943,133300
2017-08-25,69.699997,70.349998,68.900002,70.000000,68.370651,118300
2017-08-28,70.349998,70.349998,69.199997,70.000000,68.370651,85600
2017-08-29,69.599998,69.949997,68.800003,69.000000,67.393921,113700
2017-08-30,68.750000,69.550003,67.750000,67.949997,66.368362,150100
2017-08-31,68.199997,68.199997,66.949997,67.150002,65.586990,197300
2017-09-01,67.300003,68.099998,66.699997,68.099998,66.514877,238200
2017-09-05,68.199997,68.699997,65.849998,66.349998,64.805603,241500
2017-09-06,66.500000,70.699997,66.500000,69.000000,67.393921,683600
2017-09-07,68.650002,70.110001,66.800003,67.599998,66.026512,305200
2017-09-08,67.400002,69.300003,67.250000,68.750000,67.149742,109500
2017-09-11,68.949997,69.550003,68.849998,69.099998,67.491592,131200
2017-09-12,68.849998,69.180000,67.750000,69.099998,67.491592,163900
2017-09-13,68.900002,70.550003,68.900002,70.050003,68.419487,129900
2017-09-14,70.000000,70.050003,69.300003,69.800003,68.175308,127800
2017-09-15,69.800003,71.949997,69.400002,71.349998,69.689224,252200
2017-09-18,71.050003,73.050003,71.000000,72.150002,70.470604,160800
2017-09-19,72.000000,72.900002,71.349998,71.449997,69.786896,118200
2017-09-20,71.849998,72.199997,70.900002,71.449997,69.786896,173400
2017-09-21,71.599998,71.800003,70.500000,70.699997,69.054352,82100
2017-09-22,70.650002,71.629997,70.050003,70.199997,68.565994,52500
2017-09-25,70.050003,70.349998,69.250000,70.099998,68.468323,112000
2017-09-26,70.199997,71.400002,70.000000,71.199997,69.542717,184800
2017-09-27,71.699997,73.500000,70.879997,72.800003,71.105476,126300
2017-09-28,73.050003,73.349998,72.550003,72.800003,71.105476,54600
2017-09-29,73.150002,73.750000,69.720001,73.199997,71.496162,115800
2017-10-02,73.550003,75.050003,73.330002,74.800003,73.058922,129400
2017-10-03,75.250000,75.250000,74.000000,74.099998,72.375221,95600
2017-10-04,74.900002,75.449997,74.150002,74.250000,72.521721,113800
2017-10-05,74.699997,74.699997,73.750000,73.849998,72.131035,110200
2017-10-06,73.349998,73.599998,70.150002,73.250000,71.545006,95700
2017-10-09,73.250000,73.750000,72.099998,72.099998,70.421768,158900
2017-10-10,72.449997,73.699997,71.699997,72.300003,70.617119,97600
2017-10-11,72.250000,73.050003,70.949997,71.050003,69.396217,101900
2017-10-12,71.000000,71.849998,70.699997,70.949997,69.298538,80300
2017-10-13,70.900002,71.349998,70.300003,70.800003,69.152031,99800
2017-10-16,70.949997,71.180000,70.550003,70.949997,69.298538,86400
2017-10-17,70.949997,71.199997,70.099998,70.400002,68.761345,114900
2017-10-18,70.750000,70.750000,70.099998,70.250000,68.614830,81800
2017-10-19,70.050003,70.449997,69.300003,69.800003,68.175308,167400
2017-10-20,70.150002,70.879997,69.300003,70.699997,69.054352,95100
2017-10-23,70.650002,71.250000,69.849998,70.250000,68.614830,55300
2017-10-24,70.400002,70.750000,69.629997,69.849998,68.224136,62400
2017-10-25,69.900002,70.150002,68.699997,69.750000,68.126465,63600
2017-10-26,70.000000,71.000000,70.000000,70.250000,68.614830,45200
2017-10-27,70.300003,72.650002,70.050003,72.349998,70.665947,66000
2017-10-30,72.050003,72.410004,70.849998,71.349998,69.689224,84200
2017-10-31,71.849998,73.849998,71.699997,73.699997,71.984528,118100
2017-11-01,74.349998,74.349998,71.949997,72.300003,70.617119,93000
2017-11-02,72.150002,72.150002,70.550003,71.750000,70.079910,62100
2017-11-03,71.599998,72.500000,71.099998,71.449997,69.786896,71400
2017-11-06,71.400002,71.949997,70.050003,70.550003,68.907852,83800
2017-11-07,70.699997,70.849998,68.769997,69.349998,67.735779,61800
2017-11-08,69.300003,70.949997,68.900002,70.699997,69.054352,62300
2017-11-09,70.500000,71.400002,70.300003,70.650002,69.005524,61900
2017-11-10,70.449997,71.500000,70.449997,71.150002,69.493889,50600
2017-11-13,71.150002,72.050003,70.449997,71.250000,69.591560,50000
2017-11-14,71.150002,72.949997,71.150002,72.629997,70.939430,62700
2017-11-15,72.750000,73.059998,71.800003,72.050003,70.372932,81400
2017-11-16,71.500000,73.750000,71.400002,73.250000,72.500946,117100
2017-11-17,72.800003,73.849998,72.800003,73.550003,72.797882,75700
2017-11-20,73.900002,74.300003,73.849998,74.250000,73.490715,73300
2017-11-21,74.500000,75.400002,74.250000,74.849998,74.084579,127700
2017-11-22,75.150002,75.150002,73.750000,74.500000,73.738159,49400
