Date,Open,High,Low,Close,Adj Close,Volume
2016-11-02,155.649994,158.500000,155.250000,155.550003,155.550003,161000
2016-11-03,155.600006,156.800003,154.699997,155.600006,155.600006,202200
2016-11-04,156.649994,158.300003,155.449997,156.800003,156.800003,173600
2016-11-07,159.100006,160.350006,157.600006,160.050003,160.050003,157400
2016-11-08,160.100006,163.800003,158.710007,162.649994,162.649994,182000
2016-11-09,157.750000,165.649994,157.050003,164.149994,164.149994,222300
2016-11-10,164.050003,168.500000,162.820007,168.350006,168.350006,235200
2016-11-11,168.050003,175.949997,167.000000,173.449997,173.449997,295700
2016-11-14,174.500000,176.500000,172.850006,175.300003,175.300003,271800
2016-11-15,175.500000,176.639999,170.399994,171.750000,171.750000,257500
2016-11-16,171.149994,172.100006,167.100006,167.350006,167.350006,160000
2016-11-17,166.949997,168.399994,162.800003,165.199997,165.199997,206600
2016-11-18,164.850006,166.850006,164.740005,165.800003,165.800003,106300
2016-11-21,165.850006,170.600006,165.850006,169.350006,169.350006,106900
2016-11-22,169.300003,172.449997,168.800003,172.300003,172.300003,106200
2016-11-23,171.649994,174.699997,171.500000,174.050003,174.050003,124700
2016-11-25,174.699997,176.399994,174.300003,174.899994,174.899994,44000
2016-11-28,175.550003,178.000000,174.479996,177.699997,177.699997,108600
2016-11-29,177.550003,180.449997,176.449997,178.000000,178.000000,217200
2016-11-30,178.100006,179.300003,172.949997,173.100006,173.100006,178900
2016-12-01,172.699997,174.649994,170.009995,170.699997,170.699997,159900
2016-12-02,170.550003,174.899994,170.550003,173.000000,173.000000,113900
2016-12-05,173.250000,176.669998,173.250000,175.000000,175.000000,122100
2016-12-06,174.550003,175.300003,171.699997,174.399994,174.399994,115700
2016-12-07,174.149994,176.350006,172.899994,175.750000,175.750000,130000
2016-12-08,175.399994,176.050003,171.550003,174.949997,174.949997,146300
2016-12-09,174.600006,176.500000,172.100006,173.550003,173.550003,181800
2016-12-12,173.500000,173.500000,167.860001,172.149994,172.149994,158300
2016-12-13,171.949997,172.399994,169.000000,171.800003,171.800003,171000
2016-12-14,171.449997,173.149994,168.429993,169.350006,169.350006,143400
2016-12-15,169.050003,169.929993,167.399994,169.199997,169.199997,152900
2016-12-16,169.050003,170.699997,164.649994,170.250000,170.250000,230700
2016-12-19,170.949997,173.850006,170.750000,172.199997,172.199997,168100
2016-12-20,171.949997,172.300003,168.199997,169.100006,169.100006,144200
2016-12-21,168.649994,170.850006,167.000000,167.350006,167.350006,98800
2016-12-22,167.100006,167.750000,164.350006,166.649994,166.649994,123000
2016-12-23,166.899994,171.300003,166.850006,169.600006,169.600006,87300
2016-12-27,169.149994,172.500000,169.000000,171.600006,171.600006,75900
2016-12-28,171.500000,172.500000,168.649994,169.300003,169.300003,100700
2016-12-29,169.750000,170.899994,167.899994,169.949997,169.949997,109100
2016-12-30,170.000000,170.050003,167.899994,169.850006,169.850006,107000
2017-01-03,170.699997,171.750000,167.699997,170.399994,170.399994,142400
2017-01-04,171.300003,175.600006,170.949997,174.899994,174.899994,95700
2017-01-05,173.399994,174.800003,171.949997,172.250000,172.250000,81300
2017-01-06,172.500000,174.179993,171.199997,171.350006,171.350006,76100
2017-01-09,164.449997,167.100006,157.550003,161.300003,161.300003,339100
2017-01-10,161.000000,162.800003,159.800003,160.600006,160.600006,159300
2017-01-11,160.949997,160.949997,156.300003,156.600006,156.600006,177600
2017-01-12,156.600006,157.949997,154.600006,157.300003,157.300003,153600
2017-01-13,157.600006,159.399994,156.899994,158.600006,158.600006,62500
2017-01-17,158.449997,160.000000,156.500000,156.949997,156.949997,113500
2017-01-18,156.750000,157.229996,154.250000,155.350006,155.350006,145300
2017-01-19,154.750000,155.000000,152.699997,153.199997,153.199997,156500
2017-01-20,153.149994,157.000000,153.149994,154.750000,154.750000,133800
2017-01-23,154.550003,156.809998,154.500000,155.899994,155.899994,136800
2017-01-24,155.949997,158.350006,154.699997,156.949997,156.949997,78100
2017-01-25,156.899994,157.300003,155.899994,156.149994,156.149994,73300
2017-01-26,154.100006,155.699997,152.800003,154.850006,154.850006,86300
2017-01-27,154.800003,155.899994,152.699997,153.850006,153.850006,85500
2017-01-30,153.550003,154.850006,151.699997,153.250000,153.250000,86800
2017-01-31,153.250000,154.149994,152.100006,153.699997,153.699997,88500
2017-02-01,154.050003,154.850006,152.500000,153.699997,153.699997,89800
2017-02-02,153.699997,156.800003,153.000000,156.300003,156.300003,137800
2017-02-03,156.500000,158.850006,154.750000,155.000000,155.000000,115300
2017-02-06,154.399994,155.800003,154.199997,155.699997,155.699997,117300
2017-02-07,156.000000,156.449997,154.500000,155.600006,155.600006,124100
2017-02-08,155.500000,159.399994,155.500000,157.550003,157.550003,298200
2017-02-09,157.750000,162.649994,157.750000,162.500000,162.500000,240100
2017-02-10,162.899994,166.250000,162.000000,162.500000,162.500000,104700
2017-02-13,163.350006,164.000000,161.750000,162.199997,162.199997,89600
2017-02-14,161.699997,165.699997,159.449997,165.199997,165.199997,254900
2017-02-15,164.649994,168.449997,164.649994,166.550003,166.550003,119700
2017-02-16,166.449997,167.250000,164.199997,164.949997,164.949997,162000
2017-02-17,163.949997,172.149994,163.949997,169.750000,169.750000,228700
2017-02-21,169.899994,171.149994,166.850006,168.750000,168.750000,145900
2017-02-22,168.750000,171.850006,166.500000,166.850006,166.850006,155400
2017-02-23,161.100006,166.250000,154.600006,157.899994,157.899994,754100
2017-02-24,157.649994,160.000000,155.699997,159.199997,159.199997,185100
2017-02-27,158.000000,159.300003,155.649994,157.649994,157.649994,292400
2017-02-28,157.100006,159.699997,155.100006,158.649994,158.649994,223600
2017-03-01,160.000000,162.600006,159.399994,160.800003,160.800003,146700
2017-03-02,160.649994,161.899994,159.600006,161.449997,161.449997,165400
2017-03-03,161.699997,162.449997,160.529999,161.350006,161.350006,102000
2017-03-06,160.649994,160.649994,154.800003,155.000000,155.000000,143800
2017-03-07,155.000000,155.399994,152.500000,154.750000,154.750000,173800
2017-03-08,154.250000,156.649994,153.550003,153.600006,153.600006,106100
2017-03-09,153.000000,153.149994,150.850006,151.800003,151.800003,166100
2017-03-10,152.699997,152.699997,146.250000,146.600006,146.600006,1037900
2017-03-13,146.750000,147.149994,145.600006,146.949997,146.949997,233300
2017-03-14,146.649994,146.649994,144.750000,145.899994,145.899994,276100
2017-03-15,146.550003,148.350006,145.449997,148.050003,148.050003,260400
2017-03-16,148.199997,149.649994,147.350006,148.350006,148.350006,114000
2017-03-17,148.800003,150.580002,148.199997,149.399994,149.399994,251500
2017-03-20,149.399994,150.199997,148.000000,149.100006,149.100006,96100
2017-03-21,149.699997,149.899994,148.149994,148.350006,148.350006,102000
2017-03-22,148.449997,149.500000,147.449997,149.300003,149.300003,117100
2017-03-23,149.250000,150.100006,147.949997,148.949997,148.949997,139800
2017-03-24,149.100006,151.300003,148.949997,149.100006,149.100006,89500
2017-03-27,148.399994,149.699997,147.199997,149.199997,149.199997,98900
2017-03-28,148.550003,149.149994,141.550003,144.899994,144.899994,239400
2017-03-29,144.899994,146.649994,142.600006,145.449997,145.449997,96800
2017-03-30,145.399994,146.250000,144.449997,145.699997,145.699997,60400
2017-03-31,145.850006,146.300003,144.500000,144.649994,144.649994,77200
2017-04-03,144.899994,146.449997,144.050003,144.600006,144.600006,130000
2017-04-04,144.199997,145.050003,139.449997,141.949997,141.949997,162300
2017-04-05,142.500000,142.550003,140.070007,140.350006,140.350006,143600
2017-04-06,141.100006,142.300003,139.949997,141.399994,141.399994,132600
2017-04-07,140.949997,140.949997,137.649994,139.899994,139.899994,177900
2017-04-10,139.800003,143.649994,139.250000,142.300003,142.300003,135600
2017-04-11,141.899994,141.899994,139.199997,141.449997,141.449997,142500
2017-04-12,141.199997,141.699997,137.800003,139.500000,139.500000,157500
2017-04-13,139.100006,139.800003,135.100006,139.050003,139.050003,130600
2017-04-17,139.600006,140.250000,137.699997,139.949997,139.949997,134000
2017-04-18,139.500000,141.399994,138.250000,139.600006,139.600006,135000
2017-04-19,140.000000,141.449997,138.649994,141.100006,141.100006,117900
2017-04-20,141.000000,141.649994,137.300003,138.449997,138.449997,147600
2017-04-21,138.449997,140.500000,137.699997,139.050003,139.050003,146600
2017-04-24,140.300003,142.199997,139.100006,142.050003,142.050003,145500
2017-04-25,142.699997,145.149994,142.399994,144.300003,144.300003,146700
2017-04-26,144.199997,146.550003,141.550003,141.850006,141.850006,240100
2017-04-27,139.000000,145.399994,135.800003,140.800003,140.800003,468900
2017-04-28,144.350006,149.699997,143.600006,144.350006,144.350006,403000
2017-05-01,144.100006,146.100006,142.000000,144.199997,144.199997,214900
2017-05-02,144.199997,144.199997,140.149994,140.949997,140.949997,235700
2017-05-03,140.300003,140.410004,136.000000,138.300003,138.300003,246000
2017-05-04,138.500000,142.800003,138.500000,142.750000,142.750000,151400
2017-05-05,143.199997,148.000000,142.350006,146.350006,146.350006,214800
2017-05-08,146.100006,149.500000,144.360001,148.600006,148.600006,249700
2017-05-09,148.750000,148.750000,141.000000,141.350006,141.350006,270100
2017-05-10,141.550003,144.649994,140.449997,143.350006,143.350006,319800
2017-05-11,143.100006,145.250000,143.000000,144.899994,144.899994,168800
2017-05-12,144.699997,144.910004,141.800003,143.149994,143.149994,180400
2017-05-15,143.699997,145.899994,142.899994,143.149994,143.149994,160200
2017-05-16,143.250000,143.750000,141.350006,141.750000,141.750000,87300
2017-05-17,141.750000,141.750000,139.149994,140.050003,140.050003,167300
2017-05-18,140.399994,141.000000,138.550003,140.250000,140.250000,91900
2017-05-19,140.199997,143.600006,138.899994,143.149994,143.149994,97800
2017-05-22,142.949997,145.649994,142.250000,143.449997,143.449997,99500
2017-05-23,143.350006,145.500000,142.750000,143.550003,143.550003,120300
2017-05-24,143.250000,145.500000,141.699997,145.250000,145.250000,86100
2017-05-25,146.000000,146.000000,143.899994,143.949997,143.949997,98600
2017-05-26,143.850006,145.449997,143.000000,144.850006,144.850006,72900
2017-05-30,144.350006,144.649994,142.949997,143.600006,143.600006,103600
2017-05-31,143.550003,143.899994,142.229996,142.750000,142.750000,89900
2017-06-01,143.149994,145.850006,142.000000,145.850006,145.850006,101800
2017-06-02,145.500000,145.500000,143.000000,143.899994,143.899994,152000
2017-06-05,143.300003,146.449997,141.809998,146.199997,146.199997,102300
2017-06-06,145.800003,145.800003,143.550003,144.250000,144.250000,83700
2017-06-07,144.250000,144.360001,140.899994,141.399994,141.399994,120200
2017-06-08,140.000000,140.639999,136.130005,136.350006,136.350006,200400
2017-06-09,135.600006,138.199997,135.600006,137.550003,137.550003,192100
2017-06-12,137.000000,138.300003,134.899994,135.899994,135.899994,303800
2017-06-13,136.500000,136.500000,133.550003,135.449997,135.449997,176400
2017-06-14,136.050003,136.149994,134.350006,134.649994,134.649994,136500
2017-06-15,134.300003,134.550003,132.750000,133.699997,133.699997,145900
2017-06-16,132.600006,133.149994,131.600006,132.949997,132.949997,205200
2017-06-19,133.449997,133.949997,131.899994,132.699997,132.699997,127000
2017-06-20,132.500000,133.699997,132.250000,132.399994,132.399994,109000
2017-06-21,132.350006,132.350006,129.500000,129.949997,129.949997,133500
2017-06-22,130.350006,130.850006,128.699997,130.550003,130.550003,136500
2017-06-23,130.399994,131.300003,129.500000,130.699997,130.699997,126600
2017-06-26,131.050003,131.240005,129.380005,129.949997,129.949997,135400
2017-06-27,129.949997,131.070007,129.050003,129.899994,129.899994,110100
2017-06-28,130.149994,133.899994,130.149994,132.350006,132.350006,122100
2017-06-29,133.000000,135.550003,131.600006,133.300003,133.300003,150400
2017-06-30,133.550003,134.500000,132.100006,132.149994,132.149994,109900
2017-07-03,132.399994,135.449997,132.050003,134.050003,134.050003,73800
2017-07-05,133.550003,134.949997,133.100006,133.500000,133.500000,143600
2017-07-06,133.699997,134.399994,132.699997,132.800003,132.800003,121500
2017-07-07,133.000000,133.899994,130.949997,131.750000,131.750000,69900
2017-07-10,131.899994,133.699997,131.449997,132.600006,132.600006,73800
2017-07-11,133.000000,133.130005,131.649994,132.149994,132.149994,72400
2017-07-12,132.899994,134.250000,132.250000,133.000000,133.000000,139100
2017-07-13,133.199997,133.199997,130.550003,130.750000,130.750000,108700
2017-07-14,131.300003,133.899994,131.300003,131.750000,131.750000,98700
2017-07-17,132.000000,134.029999,131.440002,132.699997,132.699997,104300
2017-07-18,132.750000,133.350006,131.850006,132.800003,132.800003,67300
2017-07-19,131.949997,132.250000,128.850006,131.449997,131.449997,186700
2017-07-20,131.899994,133.949997,130.600006,132.500000,132.500000,92600
2017-07-21,133.149994,137.600006,132.850006,137.300003,137.300003,218700
2017-07-24,133.550003,134.000000,128.750000,130.500000,130.500000,333900
2017-07-25,130.899994,135.350006,130.649994,134.500000,134.500000,222100
2017-07-26,134.250000,134.850006,133.279999,133.949997,133.949997,89100
2017-07-27,134.550003,136.800003,133.500000,135.649994,135.649994,183000
2017-07-28,150.050003,165.800003,150.050003,154.050003,154.050003,1302700
2017-07-31,154.750000,160.000000,154.449997,156.800003,156.800003,585300
2017-08-01,157.300003,159.800003,156.699997,158.350006,158.350006,310300
2017-08-02,158.100006,158.100006,152.000000,154.250000,154.250000,228500
2017-08-03,154.649994,156.149994,150.850006,150.949997,150.949997,172900
2017-08-04,151.399994,152.600006,148.250000,148.449997,148.449997,121000
2017-08-07,148.550003,151.600006,148.000000,150.750000,150.750000,174300
2017-08-08,150.550003,153.699997,148.899994,149.449997,149.449997,163600
2017-08-09,149.300003,151.449997,147.550003,150.149994,150.149994,147200
2017-08-10,149.850006,150.750000,147.300003,147.949997,147.949997,154200
2017-08-11,146.750000,148.550003,146.350006,147.649994,147.649994,137500
2017-08-14,147.800003,150.149994,146.399994,148.750000,148.750000,88400
2017-08-15,148.649994,150.199997,148.149994,149.300003,149.300003,72500
2017-08-16,150.149994,150.449997,149.149994,149.449997,149.449997,117400
2017-08-17,149.149994,150.750000,147.350006,148.000000,148.000000,123500
2017-08-18,147.449997,147.449997,145.750000,146.000000,146.000000,116600
2017-08-21,146.000000,146.699997,145.160004,145.300003,145.300003,127600
2017-08-22,145.649994,147.149994,145.050003,146.550003,146.550003,122900
2017-08-23,146.399994,147.199997,145.399994,146.050003,146.050003,90200
2017-08-24,146.199997,146.199997,144.600006,145.250000,145.250000,143200
2017-08-25,145.800003,148.399994,145.000000,148.250000,148.250000,132300
2017-08-28,148.449997,149.729996,146.949997,148.800003,148.800003,200600
2017-08-29,148.050003,152.050003,147.399994,151.800003,151.800003,173000
2017-08-30,151.850006,152.350006,149.550003,150.500000,150.500000,72100
2017-08-31,150.899994,152.000000,148.500000,149.000000,149.000000,119900
2017-09-01,148.800003,149.949997,145.250000,148.350006,148.350006,171300
2017-09-05,148.300003,152.050003,148.300003,149.500000,149.500000,134000
2017-09-06,149.949997,151.149994,148.949997,149.550003,149.550003,181300
2017-09-07,149.949997,151.000000,147.850006,148.600006,148.600006,102200
2017-09-08,148.699997,152.000000,147.899994,150.449997,150.449997,131600
2017-09-11,150.649994,153.399994,150.649994,152.350006,152.350006,80100
2017-09-12,152.149994,156.300003,152.000000,154.350006,154.350006,118500
2017-09-13,154.050003,155.449997,152.880005,154.100006,154.100006,99900
2017-09-14,154.399994,154.899994,153.130005,153.500000,153.500000,103600
2017-09-15,152.750000,154.149994,151.800003,152.199997,152.199997,234100
2017-09-18,152.149994,154.399994,151.899994,152.750000,152.750000,84300
2017-09-19,152.899994,153.389999,150.570007,152.449997,152.449997,73600
2017-09-20,151.899994,154.199997,151.500000,152.600006,152.600006,152600
2017-09-21,152.000000,152.949997,150.800003,151.600006,151.600006,108100
2017-09-22,151.500000,154.699997,151.250000,154.250000,154.250000,96900
2017-09-25,154.300003,155.699997,152.850006,153.000000,153.000000,118100
2017-09-26,159.050003,163.649994,156.380005,161.649994,161.649994,353100
2017-09-27,161.699997,163.300003,160.050003,161.899994,161.899994,171700
2017-09-28,162.300003,162.300003,158.350006,159.000000,159.000000,105700
2017-09-29,159.149994,159.199997,155.759995,156.199997,156.199997,133400
2017-10-02,156.300003,158.250000,155.750000,157.800003,157.800003,123300
2017-10-03,158.000000,162.550003,157.100006,161.500000,161.500000,254500
2017-10-04,161.899994,167.750000,161.100006,167.149994,167.149994,289000
2017-10-05,168.149994,170.899994,166.600006,167.600006,167.600006,213700
2017-10-06,166.350006,167.000000,164.350006,165.199997,165.199997,118000
2017-10-09,165.000000,167.800003,164.800003,166.800003,166.800003,100100
2017-10-10,167.199997,168.500000,164.649994,168.000000,168.000000,159700
2017-10-11,168.800003,171.399994,168.100006,171.149994,171.149994,238900
2017-10-12,170.300003,172.750000,169.399994,172.300003,172.300003,115800
2017-10-13,172.750000,175.000000,172.300003,173.750000,173.750000,133800
2017-10-16,173.899994,177.500000,173.649994,176.699997,176.699997,293100
2017-10-17,176.149994,180.000000,174.949997,178.850006,178.850006,381200
2017-10-18,179.800003,180.149994,177.050003,178.600006,178.600006,196400
2017-10-19,178.399994,181.100006,177.600006,178.149994,178.149994,172400
2017-10-20,178.649994,178.649994,171.800003,172.850006,172.850006,205500
2017-10-23,172.250000,175.750000,171.949997,175.550003,175.550003,153400
2017-10-24,175.100006,178.449997,175.000000,178.000000,178.000000,157500
2017-10-25,178.600006,181.000000,176.100006,180.000000,180.000000,232200
2017-10-26,179.699997,181.199997,175.350006,176.050003,176.050003,311500
2017-10-27,174.250000,174.699997,165.399994,167.250000,167.250000,455300
2017-10-30,167.250000,173.199997,167.149994,172.000000,172.000000,253200
2017-10-31,171.899994,179.850006,171.199997,178.050003,178.050003,255100
2017-11-01,178.250000,180.899994,176.800003,178.300003,178.300003,158800
2017-11-02,178.100006,178.550003,171.899994,174.699997,174.699997,155200
2017-11-03,174.699997,176.199997,173.300003,173.500000,173.500000,86500
2017-11-06,172.649994,175.100006,170.750000,172.949997,172.949997,97000
2017-11-07,174.399994,176.350006,170.949997,173.649994,173.649994,104000
2017-11-08,173.250000,175.850006,170.559998,174.750000,174.750000,86100
2017-11-09,174.050003,177.199997,174.050003,176.100006,176.100006,91000
2017-11-10,176.000000,177.750000,175.300003,176.399994,176.399994,112700
2017-11-13,168.199997,174.850006,168.050003,173.199997,173.199997,140800
2017-11-14,172.600006,173.250000,170.350006,173.000000,173.000000,95600
2017-11-15,172.350006,172.550003,169.550003,170.199997,170.199997,125100
2017-11-16,170.750000,174.550003,170.750000,171.899994,171.899994,94300
2017-11-17,171.149994,176.100006,170.550003,174.600006,174.600006,109600
2017-11-20,174.850006,177.800003,174.850006,176.500000,176.500000,98600
2017-11-21,176.949997,179.100006,176.000000,178.550003,178.550003,103000
2017-11-22,178.649994,178.649994,176.309998,177.149994,177.149994,70600
