Date,Open,High,Low,Close,Adj Close,Volume
2016-07-25,132.820007,134.309998,131.679993,133.600006,133.600006,254300
2016-07-26,133.600006,135.000000,132.190002,134.250000,134.250000,404500
2016-07-27,134.809998,136.190002,133.539993,136.070007,136.070007,248500
2016-07-28,136.500000,138.639999,134.710007,134.889999,134.889999,343600
2016-07-29,134.550003,136.309998,132.690002,134.880005,134.880005,513800
2016-08-01,135.940002,139.789993,134.880005,138.529999,138.529999,394100
2016-08-02,138.550003,139.190002,132.589996,132.679993,132.679993,471100
2016-08-03,132.820007,133.619995,131.880005,133.139999,133.139999,390500
2016-08-04,133.869995,136.639999,131.020004,132.410004,132.410004,529800
2016-08-05,130.000000,130.059998,119.160004,123.300003,123.300003,1316300
2016-08-08,123.260002,123.919998,117.150002,117.459999,117.459999,713800
2016-08-09,116.480003,117.000000,115.000000,115.589996,115.589996,555800
2016-08-10,114.639999,115.199997,113.029999,113.349998,113.349998,392200
2016-08-11,113.440002,115.779999,112.760002,114.709999,114.709999,414100
2016-08-12,113.930000,115.309998,113.410004,113.940002,113.940002,270300
2016-08-15,114.019997,114.739998,113.199997,113.470001,113.470001,280200
2016-08-16,113.190002,113.250000,110.419998,110.919998,110.919998,292100
2016-08-17,111.309998,111.309998,107.290001,108.589996,108.589996,433100
2016-08-18,108.800003,108.910004,107.199997,107.589996,107.589996,266700
2016-08-19,107.080002,107.449997,106.080002,106.480003,106.480003,374100
2016-08-22,106.080002,107.800003,105.989998,106.820000,106.820000,434400
2016-08-23,106.050003,108.580002,106.050003,108.070000,108.070000,294600
2016-08-24,108.419998,108.970001,101.690002,102.400002,102.400002,557000
2016-08-25,101.400002,105.989998,101.000000,103.650002,103.650002,471400
2016-08-26,103.430000,106.370003,102.239998,103.550003,103.550003,261500
2016-08-29,103.440002,105.000000,102.870003,103.410004,103.410004,257400
2016-08-30,103.500000,104.430000,102.500000,104.309998,104.309998,372400
2016-08-31,103.849998,103.930000,102.169998,103.309998,103.309998,297300
2016-09-01,103.790001,107.330002,103.010002,107.040001,107.040001,406400
2016-09-02,107.330002,108.250000,105.879997,106.190002,106.190002,358900
2016-09-06,106.830002,108.949997,106.360001,108.040001,108.040001,359700
2016-09-07,110.040001,116.900002,110.040001,114.260002,114.260002,674700
2016-09-08,113.900002,114.949997,111.790001,114.250000,114.250000,268800
2016-09-09,112.779999,113.209999,110.160004,110.820000,110.820000,381300
2016-09-12,110.510002,113.910004,110.099998,113.730003,113.730003,269000
2016-09-13,112.730003,113.500000,110.510002,111.540001,111.540001,388400
2016-09-14,112.089996,115.500000,112.070000,115.400002,115.400002,439000
2016-09-15,115.400002,115.629997,113.760002,115.080002,115.080002,209600
2016-09-16,115.150002,116.230003,114.339996,115.540001,115.540001,410300
2016-09-19,116.519997,117.000000,115.239998,115.599998,115.599998,244700
2016-09-20,116.290001,117.849998,115.519997,117.139999,117.139999,283100
2016-09-21,117.769997,118.650002,114.120003,116.959999,116.959999,396200
2016-09-22,117.239998,118.440002,115.930000,118.160004,118.160004,204300
2016-09-23,117.709999,118.040001,115.720001,115.779999,115.779999,192600
2016-09-26,115.660004,116.199997,112.849998,113.089996,113.089996,221300
2016-09-27,109.000000,109.250000,97.220001,99.639999,99.639999,2829000
2016-09-28,99.629997,102.830002,99.320000,102.440002,102.440002,822900
2016-09-29,102.180000,102.489998,100.769997,102.010002,102.010002,477200
2016-09-30,102.790001,102.790001,100.800003,102.059998,102.059998,345900
2016-10-03,101.410004,102.070000,100.300003,101.809998,101.809998,337500
2016-10-04,102.000000,102.959999,100.330002,100.570000,100.570000,233000
2016-10-05,102.400002,103.239998,100.930000,101.279999,101.279999,356100
2016-10-06,100.110001,100.889999,98.059998,98.540001,98.540001,411000
2016-10-07,98.309998,99.239998,96.519997,97.320000,97.320000,488500
2016-10-10,98.269997,101.980003,98.110001,101.580002,101.580002,328600
2016-10-11,100.529999,101.650002,98.129997,98.320000,98.320000,305900
2016-10-12,98.550003,99.489998,95.169998,95.669998,95.669998,419900
2016-10-13,95.230003,96.589996,94.180000,95.940002,95.940002,259900
2016-10-14,96.230003,96.269997,93.019997,93.139999,93.139999,301600
2016-10-17,92.300003,94.400002,91.230003,93.410004,93.410004,517300
2016-10-18,94.599998,95.940002,93.980003,94.540001,94.540001,208300
2016-10-19,94.769997,95.279999,93.370003,94.290001,94.290001,194800
2016-10-20,93.570000,96.709999,92.800003,95.639999,95.639999,348200
2016-10-21,95.410004,95.800003,93.059998,93.510002,93.510002,239500
2016-10-24,93.510002,95.239998,93.389999,93.989998,93.989998,241300
2016-10-25,93.699997,94.930000,92.930000,93.290001,93.290001,201400
2016-10-26,93.440002,96.169998,92.690002,95.150002,95.150002,400200
2016-10-27,95.930000,95.930000,93.230003,93.339996,93.339996,330400
2016-10-28,92.870003,96.139999,91.419998,95.080002,95.080002,296600
2016-10-31,95.059998,96.849998,94.010002,95.730003,95.730003,242900
2016-11-01,96.019997,96.440002,93.830002,95.970001,95.970001,174900
2016-11-02,95.540001,96.160004,93.860001,93.949997,93.949997,193000
2016-11-03,94.580002,94.709999,90.209999,91.160004,91.160004,519500
2016-11-04,88.000000,97.000000,87.500000,91.389999,91.389999,783800
2016-11-07,92.779999,94.389999,91.360001,93.910004,93.910004,450500
2016-11-08,93.050003,97.209999,92.110001,96.860001,96.860001,423400
2016-11-09,95.959999,105.570000,95.639999,104.769997,104.769997,945400
2016-11-10,105.989998,108.000000,103.669998,105.599998,105.599998,536500
2016-11-11,105.370003,107.339996,104.339996,106.849998,106.849998,552500
2016-11-14,107.970001,110.830002,105.400002,109.449997,109.449997,415000
2016-11-15,109.129997,109.699997,103.500000,106.180000,106.180000,434000
2016-11-16,105.190002,106.550003,103.650002,103.849998,103.849998,310300
2016-11-17,104.599998,106.139999,103.459999,105.540001,105.540001,276900
2016-11-18,106.029999,106.169998,104.410004,105.750000,105.750000,216200
2016-11-21,105.550003,107.500000,104.980003,107.309998,107.309998,247900
2016-11-22,107.690002,107.820000,105.410004,106.790001,106.790001,269900
2016-11-23,103.040001,107.019997,102.150002,106.830002,106.830002,500900
2016-11-25,107.480003,107.480003,105.000000,106.769997,106.769997,144100
2016-11-28,106.110001,106.290001,103.720001,104.910004,104.910004,325500
2016-11-29,104.699997,106.769997,103.519997,105.360001,105.360001,243100
2016-11-30,106.239998,106.720001,103.629997,104.400002,104.400002,269900
2016-12-01,105.110001,105.110001,102.010002,103.489998,103.489998,367300
2016-12-02,103.110001,105.680000,102.150002,104.120003,104.120003,194000
2016-12-05,104.629997,108.769997,104.209999,106.510002,106.510002,299600
2016-12-06,106.400002,107.260002,104.599998,105.870003,105.870003,299300
2016-12-07,104.790001,104.790001,99.599998,102.589996,102.589996,328400
2016-12-08,102.400002,103.680000,100.250000,103.629997,103.629997,251200
2016-12-09,104.470001,107.559998,103.279999,104.480003,104.480003,277600
2016-12-12,104.220001,106.809998,103.760002,106.750000,106.750000,244900
2016-12-13,107.379997,109.330002,106.389999,107.680000,107.680000,268500
2016-12-14,107.500000,108.279999,106.500000,107.389999,107.389999,300800
2016-12-15,108.029999,108.470001,107.169998,108.089996,108.089996,397300
2016-12-16,107.660004,109.449997,105.629997,105.910004,105.910004,477000
2016-12-19,106.389999,108.680000,105.830002,106.220001,106.220001,179800
2016-12-20,107.059998,108.419998,105.790001,108.099998,108.099998,176600
2016-12-21,108.070000,109.430000,103.849998,104.089996,104.089996,591000
2016-12-22,104.620003,105.589996,99.650002,100.510002,100.510002,534900
2016-12-23,100.500000,103.860001,100.269997,103.650002,103.650002,187100
2016-12-27,104.220001,105.580002,102.290001,103.099998,103.099998,218200
2016-12-28,103.709999,103.709999,101.269997,101.809998,101.809998,166000
2016-12-29,101.559998,103.129997,101.000000,101.589996,101.589996,150400
2016-12-30,101.629997,102.730003,100.959999,101.610001,101.610001,196800
2017-01-03,102.599998,104.360001,101.879997,102.500000,102.500000,255300
2017-01-04,103.040001,106.360001,102.820000,105.650002,105.650002,783500
2017-01-05,106.230003,108.300003,105.980003,107.849998,107.849998,305300
2017-01-06,107.910004,109.879997,107.529999,107.610001,107.610001,254100
2017-01-09,108.309998,108.879997,106.610001,107.629997,107.629997,353300
2017-01-10,108.589996,109.669998,106.669998,109.370003,109.370003,230300
2017-01-11,109.550003,109.550003,104.620003,105.820000,105.820000,279000
2017-01-12,105.089996,107.239998,105.029999,106.410004,106.410004,208900
2017-01-13,106.480003,108.000000,105.190002,105.620003,105.620003,188900
2017-01-17,105.580002,106.519997,101.000000,101.459999,101.459999,334200
2017-01-18,101.500000,102.129997,100.639999,102.029999,102.029999,291500
2017-01-19,102.320000,102.320000,100.900002,101.260002,101.260002,155500
2017-01-20,102.269997,105.110001,102.040001,103.180000,103.180000,396600
2017-01-23,103.489998,103.489998,101.989998,102.970001,102.970001,274400
2017-01-24,103.010002,103.120003,101.760002,102.129997,102.129997,290300
2017-01-25,102.949997,103.550003,102.080002,103.410004,103.410004,382300
2017-01-26,103.589996,104.209999,102.800003,103.059998,103.059998,191800
2017-01-27,103.330002,104.160004,102.209999,102.709999,102.709999,158400
2017-01-30,102.080002,102.220001,100.580002,101.139999,101.139999,181900
2017-01-31,100.519997,106.510002,100.519997,106.010002,106.010002,316000
2017-02-01,106.160004,106.970001,105.160004,105.989998,105.989998,229900
2017-02-02,106.150002,106.150002,103.169998,103.980003,103.980003,291200
2017-02-03,104.190002,107.889999,103.580002,107.559998,107.559998,241000
2017-02-06,107.129997,108.209999,106.610001,107.750000,107.750000,138900
2017-02-07,107.699997,109.010002,105.980003,107.839996,107.839996,217100
2017-02-08,107.029999,108.360001,106.180000,107.300003,107.300003,131900
2017-02-09,107.339996,109.959999,107.339996,107.989998,107.989998,250700
2017-02-10,108.300003,108.300003,106.889999,106.940002,106.940002,238800
2017-02-13,107.489998,107.589996,106.699997,107.150002,107.150002,191500
2017-02-14,107.000000,107.269997,106.309998,107.019997,107.019997,233300
2017-02-15,101.980003,104.930000,100.949997,104.279999,104.279999,556800
2017-02-16,104.279999,105.480003,102.320000,105.330002,105.330002,266700
2017-02-17,105.029999,107.059998,103.400002,105.709999,105.709999,234900
2017-02-21,105.970001,106.510002,103.650002,105.309998,105.309998,175800
2017-02-22,105.180000,105.180000,102.610001,103.269997,103.269997,230500
2017-02-23,103.440002,103.919998,100.080002,102.839996,102.839996,412600
2017-02-24,98.000000,100.480003,95.080002,100.379997,100.379997,750800
2017-02-27,101.089996,107.940002,99.290001,107.379997,107.379997,989900
2017-02-28,107.260002,107.940002,104.239998,104.629997,104.629997,607900
2017-03-01,106.019997,106.970001,102.000000,103.150002,103.150002,393700
2017-03-02,102.809998,103.970001,101.430000,101.959999,101.959999,500700
2017-03-03,102.000000,104.860001,102.000000,103.650002,103.650002,501300
2017-03-06,103.300003,105.989998,102.489998,105.760002,105.760002,537400
2017-03-07,104.699997,106.410004,104.120003,105.930000,105.930000,237900
2017-03-08,105.949997,107.620003,105.050003,106.919998,106.919998,233900
2017-03-09,107.029999,108.839996,107.029999,108.500000,108.500000,239900
2017-03-10,108.989998,109.589996,107.669998,109.540001,109.540001,185900
2017-03-13,108.550003,109.519997,107.260002,107.470001,107.470001,192700
2017-03-14,107.190002,107.489998,106.010002,106.739998,106.739998,159700
2017-03-15,106.779999,109.269997,106.400002,108.820000,108.820000,161800
2017-03-16,108.970001,109.209999,107.400002,108.550003,108.550003,146300
2017-03-17,107.559998,110.209999,106.510002,109.500000,109.500000,589200
2017-03-20,109.470001,109.820000,108.489998,108.830002,108.830002,197700
2017-03-21,109.400002,109.400002,103.580002,104.050003,104.050003,312900
2017-03-22,104.050003,105.349998,103.010002,104.070000,104.070000,240900
2017-03-23,103.839996,104.910004,103.129997,103.790001,103.790001,246800
2017-03-24,103.879997,105.559998,103.059998,104.779999,104.779999,359600
2017-03-27,103.839996,106.720001,103.839996,106.610001,106.610001,236300
2017-03-28,106.220001,106.970001,104.720001,106.019997,106.019997,226000
2017-03-29,105.699997,107.279999,104.699997,106.110001,106.110001,229400
2017-03-30,106.250000,107.000000,104.589996,105.260002,105.260002,175400
2017-03-31,105.610001,106.459999,104.440002,105.839996,105.839996,214100
2017-04-03,105.360001,106.910004,104.769997,105.620003,105.620003,219000
2017-04-04,105.129997,106.599998,104.510002,105.860001,105.860001,186500
2017-04-05,106.260002,107.040001,104.000000,104.129997,104.129997,234400
2017-04-06,104.000000,104.980003,102.559998,104.589996,104.589996,199000
2017-04-07,104.430000,106.279999,103.720001,106.260002,106.260002,187600
2017-04-10,105.930000,107.599998,104.730003,105.330002,105.330002,174200
2017-04-11,105.180000,106.320000,104.949997,105.290001,105.290001,162800
2017-04-12,105.599998,106.220001,104.669998,105.309998,105.309998,139700
2017-04-13,105.180000,106.949997,105.000000,105.339996,105.339996,126400
2017-04-17,105.180000,106.489998,104.910004,105.529999,105.529999,106500
2017-04-18,105.209999,105.650002,103.559998,105.349998,105.349998,156400
2017-04-19,105.669998,106.169998,103.220001,105.050003,105.050003,231200
2017-04-20,105.269997,105.860001,103.889999,105.250000,105.250000,144800
2017-04-21,105.209999,105.570000,103.750000,104.389999,104.389999,128600
2017-04-24,105.500000,105.989998,104.360001,105.120003,105.120003,129800
2017-04-25,105.930000,109.650002,105.879997,108.900002,108.900002,240200
2017-04-26,109.010002,110.699997,107.510002,109.410004,109.410004,259300
2017-04-27,109.760002,111.849998,109.019997,111.190002,111.190002,169700
2017-04-28,111.190002,111.900002,110.449997,111.169998,111.169998,143700
2017-05-01,111.339996,113.849998,111.209999,113.760002,113.760002,230200
2017-05-02,113.820000,114.019997,111.190002,113.190002,113.190002,194600
2017-05-03,113.000000,113.190002,111.410004,111.730003,111.730003,123400
2017-05-04,111.769997,113.709999,110.930000,113.139999,113.139999,146600
2017-05-05,113.029999,113.320000,111.410004,112.739998,112.739998,128200
2017-05-08,112.540001,114.620003,111.889999,112.709999,112.709999,245500
2017-05-09,112.300003,115.519997,111.669998,115.129997,115.129997,286200
2017-05-10,105.660004,115.300003,104.250000,109.410004,109.410004,426500
2017-05-11,109.449997,111.190002,108.099998,110.660004,110.660004,186000
2017-05-12,110.279999,112.980003,110.099998,112.949997,112.949997,256400
2017-05-15,113.209999,114.500000,113.029999,114.070000,114.070000,157400
2017-05-16,114.300003,114.900002,112.629997,114.650002,114.650002,197600
2017-05-17,113.589996,114.279999,112.959999,113.320000,113.320000,227300
2017-05-18,113.599998,114.959999,112.989998,113.910004,113.910004,147900
2017-05-19,113.800003,114.790001,113.529999,113.809998,113.809998,155100
2017-05-22,113.839996,114.459999,112.620003,113.440002,113.440002,165100
2017-05-23,113.820000,114.699997,112.820000,113.820000,113.820000,109700
2017-05-24,113.830002,114.860001,113.300003,113.379997,113.379997,172600
2017-05-25,114.019997,114.650002,112.790001,113.500000,113.500000,161300
2017-05-26,113.010002,113.209999,109.629997,110.190002,110.190002,217900
2017-05-30,110.000000,110.830002,109.029999,109.180000,109.180000,202700
2017-05-31,109.519997,109.889999,107.760002,108.279999,108.279999,358900
2017-06-01,108.629997,110.730003,107.650002,110.169998,110.169998,261600
2017-06-02,109.449997,111.779999,109.010002,111.519997,111.519997,163800
2017-06-05,111.889999,112.800003,110.349998,111.989998,111.989998,132100
2017-06-06,111.919998,114.089996,111.080002,112.129997,112.129997,108500
2017-06-07,112.320000,115.000000,111.860001,115.000000,115.000000,224600
2017-06-08,114.919998,114.930000,113.309998,114.089996,114.089996,166200
2017-06-09,114.389999,115.760002,112.900002,114.379997,114.379997,292000
2017-06-12,113.589996,116.300003,113.440002,114.760002,114.760002,631600
2017-06-13,115.379997,115.669998,113.800003,115.000000,115.000000,142300
2017-06-14,114.860001,116.169998,114.290001,115.690002,115.690002,167800
2017-06-15,115.110001,115.220001,113.519997,114.580002,114.580002,123500
2017-06-16,114.059998,115.750000,114.059998,114.889999,114.889999,426200
2017-06-19,115.599998,116.480003,114.790001,115.760002,115.760002,247000
2017-06-20,115.760002,116.849998,115.169998,115.709999,115.709999,211000
2017-06-21,116.190002,120.830002,115.730003,120.199997,120.199997,633500
2017-06-22,120.989998,123.980003,120.440002,123.129997,123.129997,598200
2017-06-23,122.830002,123.930000,121.769997,123.870003,123.870003,444000
2017-06-26,124.419998,124.419998,121.750000,122.309998,122.309998,155500
2017-06-27,122.230003,122.680000,118.980003,119.160004,119.160004,248900
2017-06-28,119.849998,121.500000,117.690002,121.370003,121.370003,214800
2017-06-29,121.389999,121.629997,119.379997,121.419998,121.419998,174300
2017-06-30,121.599998,122.540001,120.169998,121.400002,121.400002,155500
2017-07-03,121.860001,122.349998,119.849998,120.870003,120.870003,77400
2017-07-05,120.709999,122.330002,119.080002,121.589996,121.589996,253200
2017-07-06,121.070000,121.070000,118.120003,119.699997,119.699997,186200
2017-07-07,119.760002,120.459999,118.919998,119.800003,119.800003,130300
2017-07-10,119.900002,120.919998,118.019997,118.199997,118.199997,141400
2017-07-11,118.419998,118.910004,116.519997,117.779999,117.779999,194100
2017-07-12,118.190002,118.239998,116.239998,117.580002,117.580002,154300
2017-07-13,117.470001,119.589996,115.400002,119.239998,119.239998,234800
2017-07-14,119.290001,120.269997,118.519997,118.650002,118.650002,143100
2017-07-17,118.769997,119.529999,116.440002,116.750000,116.750000,162000
2017-07-18,116.680000,118.370003,116.529999,116.800003,116.800003,171300
2017-07-19,116.959999,120.800003,116.589996,120.489998,120.489998,255000
2017-07-20,120.650002,122.620003,119.230003,120.690002,120.690002,201500
2017-07-21,121.699997,123.129997,120.110001,123.050003,123.050003,220000
2017-07-24,123.349998,124.699997,122.070000,123.739998,123.739998,227100
2017-07-25,124.339996,124.639999,122.349998,123.300003,123.300003,235300
2017-07-26,123.570000,124.370003,122.269997,123.540001,123.540001,128300
2017-07-27,123.779999,123.809998,120.400002,121.650002,121.650002,163500
2017-07-28,121.150002,122.089996,120.360001,121.260002,121.260002,93900
2017-07-31,120.980003,121.720001,118.440002,120.910004,120.910004,113600
2017-08-01,121.470001,121.900002,119.550003,121.580002,121.580002,157300
2017-08-02,121.690002,122.190002,120.339996,121.379997,121.379997,91400
2017-08-03,121.480003,122.720001,120.279999,121.870003,121.870003,92500
2017-08-04,122.269997,122.589996,120.269997,122.059998,122.059998,133000
2017-08-07,122.080002,123.199997,121.220001,121.830002,121.830002,224600
2017-08-08,125.000000,129.940002,124.900002,128.970001,128.970001,912700
2017-08-09,128.110001,128.919998,125.709999,126.970001,126.970001,571500
2017-08-10,126.010002,127.059998,124.739998,124.980003,124.980003,263700
2017-08-11,125.099998,125.889999,122.470001,125.120003,125.120003,259000
2017-08-14,126.000000,128.070007,125.129997,126.919998,126.919998,347100
2017-08-15,127.000000,127.779999,126.150002,127.019997,127.019997,184900
2017-08-16,127.199997,128.199997,126.639999,127.540001,127.540001,152000
2017-08-17,126.989998,128.710007,126.379997,126.620003,126.620003,334800
2017-08-18,125.910004,126.930000,125.019997,126.260002,126.260002,172900
2017-08-21,126.169998,127.489998,125.419998,126.550003,126.550003,148900
2017-08-22,127.250000,128.190002,126.160004,127.970001,127.970001,181400
2017-08-23,127.500000,128.300003,126.570000,126.879997,126.879997,170000
2017-08-24,127.320000,127.320000,125.239998,126.839996,126.839996,208600
2017-08-25,127.099998,127.099998,123.830002,124.050003,124.050003,192700
2017-08-28,124.639999,125.400002,123.320000,124.190002,124.190002,254500
2017-08-29,123.220001,127.459999,123.110001,126.889999,126.889999,272500
2017-08-30,126.900002,127.099998,125.559998,126.930000,126.930000,158100
2017-08-31,127.389999,129.610001,126.309998,128.869995,128.869995,266200
2017-09-01,129.559998,129.779999,127.599998,128.929993,128.929993,135700
2017-09-05,130.000000,132.490005,128.380005,130.869995,130.869995,285000
2017-09-06,131.220001,133.979996,130.149994,133.550003,133.550003,397500
2017-09-07,134.050003,135.759995,133.179993,135.479996,135.479996,301100
2017-09-08,135.089996,137.059998,133.880005,136.679993,136.679993,235900
2017-09-11,136.699997,137.970001,135.440002,136.389999,136.389999,201900
2017-09-12,135.809998,137.970001,134.119995,137.919998,137.919998,433500
2017-09-13,137.910004,138.490005,137.330002,137.940002,137.940002,334100
2017-09-14,137.600006,137.679993,134.830002,135.300003,135.300003,416400
2017-09-15,135.639999,136.330002,133.889999,134.699997,134.699997,612000
2017-09-18,134.470001,136.190002,134.470001,135.149994,135.149994,265300
2017-09-19,135.839996,136.220001,134.990005,136.179993,136.179993,383200
2017-09-20,136.279999,136.529999,134.720001,136.380005,136.380005,144800
2017-09-21,136.380005,136.820007,135.369995,135.809998,135.809998,517400
2017-09-22,135.839996,136.050003,134.000000,135.550003,135.550003,147800
2017-09-25,135.919998,137.630005,135.479996,135.860001,135.860001,226800
2017-09-26,136.270004,136.779999,134.320007,134.850006,134.850006,157800
2017-09-27,135.229996,136.130005,134.270004,134.320007,134.320007,235400
2017-09-28,134.500000,134.929993,132.729996,134.699997,134.699997,281200
2017-09-29,134.910004,136.990005,134.470001,136.149994,136.149994,247400
2017-10-02,136.889999,136.979996,134.550003,136.009995,136.009995,201100
2017-10-03,136.449997,137.339996,135.160004,137.169998,137.169998,191400
2017-10-04,137.850006,139.000000,136.910004,138.630005,138.630005,148900
2017-10-05,139.899994,140.639999,138.770004,140.139999,140.139999,325400
2017-10-06,139.899994,141.940002,139.779999,141.610001,141.610001,186700
2017-10-09,141.750000,143.250000,141.089996,142.380005,142.380005,159700
2017-10-10,142.410004,143.259995,140.910004,143.210007,143.210007,218200
2017-10-11,143.850006,144.339996,141.720001,143.190002,143.190002,204100
2017-10-12,142.899994,143.860001,141.850006,143.360001,143.360001,171600
2017-10-13,143.490005,143.880005,142.119995,143.039993,143.039993,182600
2017-10-16,143.470001,143.660004,140.779999,141.740005,141.740005,154900
2017-10-17,141.910004,142.880005,141.600006,142.149994,142.149994,117500
2017-10-18,142.130005,144.259995,141.789993,144.160004,144.160004,150500
2017-10-19,143.259995,144.300003,142.520004,143.350006,143.350006,179300
2017-10-20,143.889999,144.860001,142.830002,143.929993,143.929993,132600
2017-10-23,143.970001,144.630005,142.800003,143.479996,143.479996,133600
2017-10-24,143.559998,144.380005,142.889999,143.520004,143.520004,195900
2017-10-25,143.589996,144.110001,141.050003,142.660004,142.660004,161500
2017-10-26,142.160004,144.660004,141.660004,143.119995,143.119995,186800
2017-10-27,142.820007,145.759995,141.809998,144.830002,144.830002,239100
2017-10-30,144.830002,145.729996,142.070007,142.919998,142.919998,163300
2017-10-31,143.660004,145.460007,142.899994,145.350006,145.350006,205100
2017-11-01,146.449997,146.449997,142.639999,144.059998,144.059998,384900
2017-11-02,143.759995,145.720001,142.119995,145.089996,145.089996,131500
2017-11-03,145.169998,147.000000,144.169998,146.440002,146.440002,175000
2017-11-06,146.949997,147.130005,145.820007,146.960007,146.960007,129400
2017-11-07,146.949997,147.179993,145.089996,146.699997,146.699997,103400
2017-11-08,146.100006,148.250000,146.100006,147.039993,147.039993,146700
2017-11-09,146.770004,149.309998,143.880005,144.860001,144.860001,314000
2017-11-10,144.350006,144.889999,138.110001,139.899994,139.899994,701900
2017-11-13,139.440002,144.419998,139.440002,142.800003,142.800003,291300
2017-11-14,142.509995,145.330002,140.550003,145.070007,145.070007,291300
2017-11-15,145.330002,147.880005,141.669998,144.350006,144.350006,255500
2017-11-16,144.160004,144.820007,140.809998,141.710007,141.710007,400600
2017-11-17,140.940002,141.050003,139.539993,140.309998,140.309998,251800
2017-11-20,136.020004,136.259995,127.160004,130.500000,130.500000,899300
2017-11-21,130.320007,131.399994,128.589996,130.029999,130.029999,297400
2017-11-22,130.110001,133.389999,130.070007,133.059998,133.059998,179500
